SMILES CHEMBL_ID RTB
CCCCCCCCCCCC[N+](C)(C)[C@H]1CC[C@H](O[C@H]2CCC[C@H](CC)OC(=O)C[C@@H]3C(=C[C@@H]4[C@H]3C=C[C@@H]3C[C@@H](O[C@@H]5O[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]5OC)C[C@@H]43)C(=O)[C@@H]2C)O[C@@H]1C CHEMBL4300240 20
CCCCCCCCO[C@@H]1O[C@@H](C)[C@H](OC(=O)CCCCC)[C@@H](O[C@@H]2O[C@@H](C)[C@H](OC(C)=O)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3OC(C)=O)[C@H]2OC(C)=O)[C@H]1O CHEMBL505158 20
N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O CHEMBL1923393 20
CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1)[C@@H](C)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)O CHEMBL246973 20
CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)CNS(=O)(=O)c1cccc2c(N(C)C)cccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)O CHEMBL593670 20
CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c1nccs1 CHEMBL3356591 20
CCC[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)CC)C(C)C)C(N)=O CHEMBL2370173 20
CC(C)CC(=O)N[C@@H](Cc1ccccc1)C1OC1CC(=O)N[C@@H](CC(C)C)C(O)CC(=O)N[C@@H](CC(C)C)C(=O)NCc1ccccc1 CHEMBL350359 20
CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)OCc2cn(CCCCCC(=O)O)nn2)CC[C@@H]1C)[C@H]1O[C@]2(C=C[C@@H](O)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C CHEMBL4098124 20
CCCCCCCCCCCCCCNC(=O)CCCC[C@@H](C)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O CHEMBL562403 20
NCCCCCOC[C@@H]1O[C@@H](OCCc2cc3ccccc3[nH]2)[C@@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1 CHEMBL2303622 20
NCCCCCOC[C@H]1O[C@@H](OCCc2c[nH]c3ccccc23)[C@H](OCc2cnc[nH]2)[C@@H](OCc2ccccc2)[C@@H]1OCc1cccnc1 CHEMBL54832 20
CCCCCCCCCCCCC(=O)O[C@H]1CC[C@H](NC(=O)[C@H](OC)[C@H](O)[C@@H](O)[C@H](O)/C=C/C(C)C)C(=O)N(C)C1 CHEMBL464530 20
CC(C)(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=O)OCc1ccccc1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O CHEMBL3350331 20
CCCC(NC(=O)[C@@H]1CC(OC(=O)N2CCc3ccccc3C2)CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)CCCCn1cnnn1)C(C)C)C(C)C)C(=O)C(=O)N[C@@H](C)c1ccccc1 CHEMBL366078 20
C=CCC(CC=C)C(=O)C[C@H](O)[C@@H](C)[C@H](OC(=O)[C@@H]1CCCCN1C(=O)C(=O)[C@]1(O)O[C@H]([C@H](/C=C\C)OC)CC[C@H]1C)[C@H](C)C[C@@H]1CC[C@@H](O)[C@H](OC)C1 CHEMBL290015 20
C=Cc1c(C)c2cc3nc(c4c5[nH]c(cc6nc(cc1[nH]2)C(C=O)=C6CC)c(C)c5C(=O)[C@@]4(O)C(=O)OC)[C@@H](CCC(=O)O/C=C(\C)CCCC(C)CCCC(C)CCCC(C)C)[C@@H]3C CHEMBL506285 20
CC(C)C[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1 CHEMBL451887 20
NC(=O)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CO)NC(=O)c1ccccc1N)C(=O)N[C@@H](Cc1ccc(O)c([N+](=O)[O-])c1)C(N)=O CHEMBL460907 20
CC[C@@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)c1ccc(C(C)(C)C)cc1)C(=O)N[C@@H](CC(C)C)C(=O)O CHEMBL1790467 20
COCO[C@H](CC(C)C)[C@@H](C(=O)N1CCCC[C@H]1C(=O)O[C@H](CCc1ccc(OC)c(OC)c1)c1cccc(OCCN2CCOCC2)c1)C1CCCCC1 CHEMBL3623627 20
CCCNc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(S)OP(=O)(O)C(Cl)P(=O)(O)OP(=O)(S)OC[C@H]2O[C@@H](n3cnc4c(NCCC)ncnc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O CHEMBL3747877 20
CC(C)C(NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](C(=O)O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C CHEMBL95448 20
CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](O)CC(=O)N[C@H](C(N)=O)C(C)C CHEMBL137547 20
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)S(=O)(=O)Cc1ccccc1)C(C)C)[C@@H](O)CC(=O)NCCc1ccccc1 CHEMBL3781185 20
CC[C@@H](C)[C@@H](NC(=O)[C@@H](C)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](N)CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCSC)C(=O)O CHEMBL21201 20
CCCC[C@H](NC(=O)[C@H](CCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)c1ccc(/C=C2\SC(=O)N(Cc3ccccc3)C2=O)cc1)C(N)=O CHEMBL2440349 20
CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(C(F)(C(=O)O)C(=O)O)cc1)NC(=O)[C@H](CCC(=O)OCc1ccccc1)NC(=O)OCC1c2ccccc2-c2ccccc21)C(N)=O CHEMBL314664 20
N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNNC(=O)CN)C(=O)N[C@@H](Cc1ccccc1)C(N)=O CHEMBL2170390 25
N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCCNC(=O)C(N)CCCCN=C(N)N)C(=O)O CHEMBL4293913 25
C[C@H](NC(=O)OCc1ccccc1)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCC(=O)O)C(N)=O CHEMBL4168798 25
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)/C=C/C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)O)C1CCCCC1)C(=O)N[C@H](C(N)=O)C(C)C CHEMBL1082585 25
CCCCCCCCCC[C@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@@H](O)CCCCCCCCCC[C@@H](O)CC3=C[C@H](C)OC3=O)O2)O1 CHEMBL509939 25
N=C(N)NCCC[C@H](NC(=O)CN(Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CN)C(=O)N[C@@H](Cc1ccccc1)C(N)=O CHEMBL2170393 25
CCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CCC1CCCCC1)C(=O)N[C@@H](CN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(N)=O)C(N)=O CHEMBL3315338 25
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](NC(C)=O)C(c1ccccc1)c1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)[C@@H](C)CC CHEMBL387200 25
Nc1ccn([C@H]2C[C@H](OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)C[C@@H]3OP(=O)(O)NCCCCCCCCCCCCO)[C@@H](COP(=O)(O)O)O2)c(=O)n1 CHEMBL1092367 25
CCCCCCCCCC[C@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@H](O)CCCCCCCCCCC3CC(CC(C)=O)C(=O)O3)O2)O1 CHEMBL500765 25
CCCCCCCCCC[C@@H](O)[C@@H]1CC[C@@H]([C@H](O)CC[C@@H](O)[C@@H]2CC[C@@H](CCCCCCCCCC3=C[C@H](C)OC3=O)O2)O1 CHEMBL2016769 25
CCCCCCCCCCCCCCCCCCOC[C@H](CCP(=O)(O)O[C@H]1[C@@H](O)[C@@H](O)[C@H](O)C[C@H]1O)OC CHEMBL3349803 25
C[C@H](NC(=O)OCc1ccccc1)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCC(=O)O)C(N)=O)C(C)(C)C CHEMBL4160342 25
CCCCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H](O)CC[C@H](O)[C@@H]2CC[C@@H](CCCCCCCC3=C[C@H](C)OC3=O)O2)O1 CHEMBL442598 25
N[C@@H](CCCC(=O)N[C@@H](CSSC[C@H](NC(=O)CCC[C@H](N)C(=O)O)C(=O)N[C@H](C(=O)O)C(C(F)(F)F)C(F)(F)F)C(=O)N[C@H](C(=O)O)C(C(F)(F)F)C(F)(F)F)C(=O)O CHEMBL2115475 25
CC[C@@H](C)[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](CC(C)C)C(N)=O CHEMBL2372853 25
CC(=O)N[C@H](C)[C@H](C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC[C@H](OC(C)=O)[C@@H](C)NC(C)=O)OC(C)=O CHEMBL510466 25
CCCCCCC[C@H](O)CC[C@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@@H](O)CCCCCCCCCC[C@@H](O)CC3=C[C@H](C)OC3=O)O2)O1 CHEMBL449859 25
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(C)=O)C(c1ccccc1)c1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)[C@@H](C)CC CHEMBL384728 25
CCCCCCCCCCCCCCC[C@H](C[C@H](O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@@H]1CC=CC(=O)O1)OC(C)=O CHEMBL3287581 25
N[C@@H](CCC(=O)N[C@@H](CS(=O)(=O)CCOP(=O)(N(CCCl)CCCl)N(CCCl)CCCl)C(=O)N[C@@H](C(=O)O)c1ccccc1)C(=O)O CHEMBL2111086 25
CCOP(=O)(O)N[C@H](C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N[N+](=O)[O-])C(=O)NCC(=O)O)[C@@H](C)CC CHEMBL2372451 25
CC(C)CC(NC(=O)C(O)c1ccccc1OCc1ccccc1)[C@@H](O)CC(=O)N[C@@H](C(=O)N[C@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](Cc1ccccc1)C(=O)O)C(C)C CHEMBL54083 25
CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)[C@H](C)O CHEMBL1790906 25
CC[C@@H](C)[C@H](NC(=O)[C@H](Cc1ccc(OC)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)CNC)C(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC[C@@H]1C(N)=O CHEMBL1790161 25
CC(C)C[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@H](C)N)C(C)C)C(C)C)C(=O)O CHEMBL162547 25
COC(=O)[C@H](CO)NC(=O)[C@H](CCCCN(C1CCC1)C1CCC1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)c1ccccc1 CHEMBL3955176 25
CCCCCCCC(O)CCC[C@@H](O)[C@@H]1CC[C@@H]([C@@H](O)CC[C@@H](O)[C@@H]2CC[C@@H](CCCCCCCCC3=C[C@H](C)OC3=O)O2)O1 CHEMBL3394954 25
CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(C)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O CHEMBL1791370 25
NCCC[C@@H](CC(=O)N[C@@H]1CCNC[C@H]1C(=O)N[C@H](CC(=O)N[C@@H](CCC(=O)O)CC(=O)O)Cc1c[nH]c2ccccc12)NC(=O)C[C@H](Cc1ccccc1)NC(=O)[C@@H]1CNCC[C@H]1N CHEMBL1315552 25
CC[C@H](C)[C@H](NC(=O)CC(O)C(N)CC(C)CNC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)OC[C@@H]1CCCN1C(=O)OC(C)(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)OC CHEMBL347694 25
CCCCCCCCCCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCCCN CHEMBL1075867 25
CC[C@H](C)[C@H](NC(=O)[C@@H](C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)N(C)C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)OC(C)(C)C)C(C)C)C(=O)NC(CO)(CO)CO CHEMBL1790494 25
N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCO)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CN)C(=O)N[C@@H](Cc1ccccc1)C(N)=O CHEMBL1802372 25
CC(=O)N[C@@H](CCCNC(=O)C[C@@H](N)CCCNC(=O)C[C@@H](N)CCCN)CC(=O)N[C@@H]1[C@H](O)[C@@H](O)[C@@H](COC(N)=O)O[C@H]1/N=C1/N[C@H](C(=O)O)[C@@H]([C@H](O)CN)N1 CHEMBL2088426 25
CC[C@@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CCCCCN)C(=O)N[C@@H](CC(C)C)C(=O)O CHEMBL146059 25
C[C@H](NC(=O)[C@@H](N)CO)C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)[C@@H](C)O[C@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O CHEMBL269474 25
N=C(NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CN)C(=O)N[C@@H](Cc1ccccc1)C(N)=O)N1CCC1 CHEMBL4287681 25
CCCCCCCCCCCCCCCCOC[C@H](CO[C@@H]1O[C@H](CN)[C@@H](OCc2ccccc2)[C@H](O)[C@H]1N)OC CHEMBL4075058 25
CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c1ccccn1)[C@@H](C)CC)C(N)=O CHEMBL414319 25
CCCCC(O)CCCCC[C@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@H](O)CCCCCCCCCCC3CC(CC(C)=O)C(=O)O3)O2)O1 CHEMBL458014 25
CCCCCCCCCC[C@H](O)[C@H](O)CCCC[C@H]1CC[C@H]([C@H]2CC[C@H]([C@H](O)CCCCC[C@@H](O)CC3=C[C@H](C)OC3=O)O2)O1 CHEMBL454240 25
CCCCCCCCCCCCCCC1(CO[C@@H]2O[C@@H]3CO[C@H](c4ccccc4)O[C@@H]3[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)CN1S(=O)(=O)c1ccc(C)cc1 CHEMBL3087121 25
CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cncn1CCCCCO/N=C/c1cnc2ccccc2c1)C(=O)N[C@@H](CO)C(=O)N[C@H](C(N)=O)[C@@H](C)OP(=O)(O)O CHEMBL3895700 25
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)CNCCCCN)C(=O)N[C@@H](CC(C)C)C(=O)O CHEMBL254769 25
C=C(CCC12OC(C(=O)O)C(O)(C(=O)O)C(C(=O)O)(O1)[C@H](OC(=O)OCCCCCCCCCCCOc1ccccc1)[C@H]2O)[C@@H](OC(C)=O)[C@H](C)Cc1ccccc1 CHEMBL335394 25
CCCC[C@H](N[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCC(=O)OCc1ccccc1)C(C)C CHEMBL99813 25
CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](Cc1cn(C)c2ccccc12)NC(=O)[C@@H](N)CCCCN)C(N)=O CHEMBL2170701 25
CCC(CC)N(NC(=O)[C@@H]1C[C@@H](OCc2ccccc2)CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)CC)C(C)C)C(=O)N[C@@H](C)c1ccccc1 CHEMBL3301634 25
CC(C)C[C@@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)CN1CCCC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](N)Cc2ccccc2)C1=O)C(=O)NO CHEMBL3142380 25
CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)c1ccc(/N=N/c2ccc(N(C)C)cc2)cc1)C(=O)NCCNc1cccc2c(S(=O)(=O)O)cccc12 CHEMBL405341 25
CCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(N)=O CHEMBL2369371 25
C=CCN(CC=C)[C@@H](Cc1ccc(O)cc1)C(=O)NCC(=O)NCC(=O)N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)N[C@@H](CC(C)C)C(=O)O CHEMBL2372688 25
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@H](C(N)=O)C(C)C CHEMBL156168 25
C[C@H](N)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O CHEMBL427926 25
CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)[C@H](Cc1ccc(S(=O)(=O)O)cc1)NC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O CHEMBL124719 25
CCC(C)[C@H](NC(=O)[C@H](C(C)C)[C@@H](O)[C@H](O)C(CC1CCCCC1)NC(=O)c1ccccc1OCCOCCOCCOC)C(=O)NCc1nc2ccccc2[nH]1 CHEMBL175393 25
NCCC[C@H](N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@H](C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1cn(Cc2ccccc2)cn1)C(N)=O)c1ccccc1 CHEMBL4077660 25
COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)CCOC[C@H]1O[C@@H](OCCCNC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)OC(C)(C)C)C(C)C)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O)C(C)C CHEMBL3329408 25
CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)CCCCN)C(N)=O CHEMBL2170779 25
CC[C@H](C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(C)=O)C(c1ccccc1)c1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)O)[C@@H](C)CC CHEMBL2370253 25
NCCCC[C@H](N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)NC1(C(=O)NCC(=O)N[C@@H](CO)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccccc2)C(=O)O)CCCCC1 CHEMBL318524 25
C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@H](CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C)C(=O)NCC(=O)N[C@H](CC(N)=O)Cc1ccccc1)Cc1ccccc1 CHEMBL2323577 25
O=C(O)CC/C=C\C[C@@H]1CO[C@H](CCCCCCCCCCOc2ccc(/C(=C\CCCCC(=O)O)c3cccnc3)cc2)O[C@@H]1c1ccccc1O CHEMBL44865 25
CC#CCOc1ccc(C[C@H](NC(=O)[C@@H](/C=C/CCCCCCC(=O)CCCCCCC)[C@@](O)(CC(=O)O)C(=O)O)C(=O)O)cc1 CHEMBL2312016 25
CCCCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@H](O)CCC(O)CCCCCC(O)CC3=CC(C)OC3=O)O2)O1 CHEMBL1098017 25
C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C)C(=O)NCCC(=O)N[C@@H](Cc1ccccc1)C(N)=O CHEMBL2323576 25
C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](COCc1ccccc1)NC(=O)[C@@H](Cc1ccc(OCc2ccccc2)cc1)NC(=O)C(Cc1ccccc1)NC(=O)OCc1ccccc1)C(N)=O CHEMBL267113 25
CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c1ccc2ccccc2c1)[C@@H](C)CC)C(N)=O CHEMBL236293 25
CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)/C=C/C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(N)=O)C(C)C CHEMBL1082279 25
CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)C(NC(=O)CCCCCCCCCCCNC(=N)N)CNC(=O)[C@@H](CCCCN)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@@H](Cc2ccccc2)NC1=O CHEMBL3758931 25
CCCCCCCCCCCCCCCCO[C@H]1O[C@H](COCC(O)CO)[C@@H](O)[C@H](O)[C@H]1NC(=O)CCCC CHEMBL218697 25
CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccc(C)cc1)C(=O)O)[C@H](C)O CHEMBL2369657 25
CCCCCCCCCCCOc1ccc(C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)OC)cc1 CHEMBL1076093 25
CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)C(C)C)[C@@H](C)O)C(C)C CHEMBL121646 25
CCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CC(C)C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)O CHEMBL3142792 25
CCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@H](O)CCCCCCCCCC[C@@H](O)CC3=C[C@H](C)OC3=O)O2)O1 CHEMBL65635 25
CC(C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1)[C@@H](C)O)C(N)=O CHEMBL3786042 25
