doc_chembl_id,numAtoms,avgNumMolAtoms,smarts,time,scaff_frac
CHEMBL3425511,23,30.638297872340427,"[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1):&@[#7]:&@[#6](:&@[#7]:&@2)-&!@[#6]#,-,=;!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1",0.01606011390686035,0.7506944444444444
CHEMBL3580554,23,25.225806451612904,"[#6]-&!@[#6](-&!@[#6](=&!@[#8])-&!@[#7]1-&@[#6]-,=;@[#6]-&@[#7](-&@[#6]-&@[#6]-&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#7]1-&@[#6](=&!@[#8])-&@[#6]-&@[#6]-&@[#6]-&@1=,-;!@[#8]",0.03689765930175781,0.9117647058823529
CHEMBL3621104,15,24.81132075471698,[#7]-&!@[#6](=&!@[#8])-&!@[#6]1-&@[#6]-&@[#6]2:&@[#6](-&@[#7]-&@1-&!@[#6](=&!@[#8])-&!@[#6]):&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2,0.23104119300842285,0.6045627376425856
CHEMBL3734751,29,41.976190476190474,[#6]1:&@[#7]:&@[#6]2:&@[#6](:&@[#7]:&@1-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#6]):&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@2-&!@[#6])-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]-&!@[#6],30.113046407699585,0.6908678389109473
CHEMBL3758160,20,28.547619047619047,[#6](=&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6]=&!@[#6]-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1,0.08874702453613281,0.700583819849875
CHEMBL3774320,20,32.31481481481482,[#6]-&!@[#6]1:&@[#6]:&@[#7]:&@[#6](:&@[#7]:&@1)-&!@[#6]1-&@[#6]-&@[#6]2:&@[#6](-&@[#6](-&@[#7]-&@1)-&!@[#6]):&@[#7]:&@[#6]1:&@[#6]:&@2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1,30.039833784103394,0.6189111747851003
CHEMBL3804799,17,24.857142857142858,[#6]-&!@[#6]-&!@[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#7](:&@[#7]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)=&!@[#8],0.057238101959228516,0.6839080459770115
CHEMBL3853327,28,36.375,[#6]-&!@[#6]1:&@[#6]:&@[#6](-&!@[#6]):&@[#6](:&@[#6](:&@[#6]:&@1)-&!@[#6])-&!@[#8]-&!@[#6]1:&@[#7]:&@[#6](-&!@[#7]-&!@[#6]2-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@2)-&!@[#6]-&!@[#6]):&@[#7]:&@[#6]2:&@[#6]:&@1:&@[#16]:&@[#6]:&@[#6]:&@2,30.204476594924927,0.7697594501718213
CHEMBL3856276,21,27.605263157894736,[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1)-&@[#6]-&@[#6]-&@[#7]1-&@[#6]-&@2-&@[#6]-&@[#6]2:&@[#6]3:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@3:&@[#7]:&@[#6]:&@2-&@[#6]-&@1,0.006325960159301758,0.7607244995233556
CHEMBL3860059,22,35.1063829787234,[#6]-&!@[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#6]1:&@[#7]:&@[#6]2:&@[#6](-&!@[#6]-&!@[#6]):&@[#7]:&@[#7](:&@[#6]:&@2:&@[#6](:&@[#7]:&@1)=&!@[#8])-&!@[#6],3.0863029956817627,0.6266666666666667
