chembl_id canonical_smiles
CHEMBL564487 CC12CC(=O)Nc3cccc(c31)N(CC(=O)Nc1ccc3c(c1)C[C@]1(C3)C(=O)Nc3ncccc31)C2
CHEMBL5918666 C[C@]12CN(c3ccc(C#N)cn3)C[C@H]1CCN(c1ncnc3[nH]ccc13)C2
CHEMBL5282452 C[C@@]12CN(CC(O)CCCc3ccccc3)C[C@@](C)(C1)c1cccc(=O)n1C2
CHEMBL371405 C[C@@]12OC(=O)[C@]1([C@@H](O)[C@@H]1C=CCCC1)NC(=O)[C@@H]2CCCl
CHEMBL169367 CC1C2CC34CCC2(OC1(C)C)C1Oc2c(O)ccc5c2C13CCN(C)C4C5
CHEMBL2208355 CC1C2Cc3ccc(C(=O)NCCc4ccc5ccccc5c4)cc3C1(C)CCN2CC1CC1
CHEMBL4214532 C=C1c2c(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc3n2C[C@H]1NC(=O)C#CC
CHEMBL380615 CC1(c2cccc3ccccc23)C(=O)N(CCCn2ccnc2)C(=O)N1Cc1ccc(S(C)(=O)=O)c(C#N)c1
CHEMBL5074982 CC1(c2cccc(C34CCN(C(=O)[C@H]5C[C@]6(COC(=O)N6)C5)CC3C4)c2)CC1
CHEMBL5868961 CC1(c2ccc(CCC(=O)O)c(Br)c2)C(=O)Nc2nc(-c3nn(CCC(F)(F)C(F)(F)F)c4cc(Cl)ccc34)nc(N)c21
CHEMBL4098286 CC1(c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CCN1c1ccc(CC(F)(F)F)cc1
CHEMBL5751161 C[C@@]1(c2ccc(CCC(=O)O)cc2)C(=O)Nc2nc(-c3nn(CC4CCCC4)c4ccccc34)nc(N)c21
CHEMBL6011397 C[C@@]1(c2ccc(CCC(=O)O)cc2)C(=O)Nc2nc(-c3nn(CC4CCCC4)c4cc(Cl)ccc34)nc(N)c21
CHEMBL5999709 C[C@@]1(c2ccc(CCC(=O)O)cc2)C(=O)Nc2nc(-c3nn(Cc4ccc(F)cc4)c4ccccc34)nc(N)c21
CHEMBL5855606 C[C@@]1(c2ccc(CCC(=O)O)cc2)C(=O)Nc2nc(-c3nn(Cc4c(F)cccc4F)c4cc(Cl)ccc34)nc(N)c21
CHEMBL5925672 C[C@@]1(c2ccc(CCC(=O)O)cc2)C(=O)Nc2nc(-c3nn(Cc4ncccc4F)c4cc(Cl)ccc34)nc(N)c21
CHEMBL5999281 CC1(c2ccc(CCC(=O)O)cn2)C(=O)Nc2nc(-c3nn(Cc4ccccc4F)c4cc(Cl)ccc34)nc(N)c21
CHEMBL5963014 CC1(c2ccc(CCC(=O)O)c(O)c2)C(=O)Nc2nc(-c3nn(CCC(F)(F)C(F)(F)F)c4cc(Cl)ccc34)nc(N)c21
CHEMBL5786331 CC1(c2ccc(CC(=O)O)cc2)C(=O)Nc2nc(-c3nn(Cc4ccccc4F)c4ncccc34)nc(N)c21
CHEMBL5836759 C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCCC(c4ccccc4)C3)C[C@H]21
CHEMBL6005956 C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CC[C@@H](F)C3)C[C@H]21
CHEMBL5763628 CC1(c2ccc(C(F)(F)F)c(O)c2)C(=O)Nc2nc(-c3cn4ccnc4c(Cc4cc(F)cc(F)c4F)n3)nc(N)c21
CHEMBL5917593 CC1(c2ccc(Cl)c(O)c2)C(=O)Nc2nc(-c3cn4ccnc4c(CC4CCCCC4)n3)nc(N)c21
CHEMBL5825396 C[C@@]1(c2ccc(C#N)cc2F)Oc2cccc(C3CCN(Cc4nc5ccc(C(=O)O)cc5n4C[C@@H]4CCO4)CC3)c2O1
CHEMBL5403506 C[C@]1(c2ccc(C#N)cc2F)Oc2cccc(N3CCN(Cc4nc5c(Cl)cc(C(=O)O)cc5n4C[C@@H]4CCO4)[C@H]4CC[C@H]43)c2O1
CHEMBL6005389 CC1(c2ccc(C(=O)O)cn2)C(=O)Nc2nc(-c3nn(Cc4ccccc4F)c4cc(Cl)ccc34)nc(N)c21
CHEMBL5801664 C[C@]1(c2ccc(F)cc2)Cc2cc(C(=O)N3CC4(CCOCC4)C3)cnc2N1
CHEMBL5854843 C[C@]1(c2ccc(F)cc2)Cc2cc(C(=O)N3CCC4(CCOCC4)C3)cnc2N1
CHEMBL4112573 C[C@@]1(c2ccc(F)cc2)C(=N)N[C@@]2(c3cc(NC(=O)c4ccc(F)cn4)ccc3F)COC[C@H]2S1(=O)=O
CHEMBL5755543 CC1(c2ccc(F)c(O)c2)C(=O)Nc2nc(-c3cn4ccnc4c(Cc4ccc(F)cc4)n3)nc(N)c21
CHEMBL379224 CC1(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCN([C@]2(c3ccccc3)CC[C@@H](N3CCC4(CCOC4)CC3)CC2)C1=O
CHEMBL5886951 CC1(c2ccc(O)cc2)C(=O)Nc2nc(-c3cn4ccnc4c(Cc4ccc(F)cc4)n3)nc(N)c21
CHEMBL5192412 C[C@@]1(c2ccc(O)cc2)NC(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C1=O
CHEMBL5997697 CC1(c2ccc(O)c(Cl)c2)C(=O)Nc2nc(-c3cn4ccnc4c(Cc4ccccc4F)n3)nc(N)c21
CHEMBL4866376 C[C@@]1(c2cc(C(=O)Nc3ccc(Cl)cn3)ccc2F)CCSC(N)=N1
CHEMBL2035983 C[C@@]1(c2cc(F)cc(F)c2)CNC2(CCCC2)C(=O)N1CC(=O)Nc1cnc2c(c1)C[C@@]1(C2)C(=O)Nc2ncccc21
CHEMBL2035985 C[C@@]1(c2cc(F)c(Cl)c(F)c2)CNC2(CCCC2)C(=O)N1CC(=O)Nc1cnc2c(c1)C[C@@]1(C2)C(=O)Nc2ncccc21
CHEMBL2368864 C=C1C2C[C@@H]3O[C@H](C[C@@H](O)CO)[C@H](OC)[C@H]3OC(=O)C[C@H]3CC[C@@H]4OC5[C@H]6O[C@H]7C[C@](CC[C@H]8CC(=C)[C@H](CC[C@@H](C[C@H]1C)O2)O8)(OC6[C@H]4O3)O[C@H]57
CHEMBL6029350 C[C@@]1(c2cc(Nc3ccnc4cc(Cl)cnc34)ncc2F)CS(=O)(=O)[C@@](C)(C2CC2)C(N)=N1
CHEMBL5992471 C[C@@]1(c2cc(Nc3nccc4cc(Br)cnc34)ncc2F)CS(=O)(=O)[C@@](C)(C2CC2)C(N)=N1
CHEMBL3689669 Cc1c2cc(NC(=O)C3CC3)ncc2cc(-c2ccccc2Cl)[n+]1[O-]
CHEMBL5977725 C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)C2(CC2)S(=O)(=O)[C@H]1F
CHEMBL4525240 C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cc3)ccc2F)Cn2cnc(C(F)F)c2C(N)=N1
CHEMBL3680897 C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OC[C@@H]1OCC(F)(F)F
CHEMBL3680855 C[C@]1(c2cc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)N=C(N)OC[C@@H]1F
CHEMBL3741792 C[C@@]1(c2cc(NC(=O)c3ncc(C#N)cc3Cl)ccc2F)C[S@@]2(=O)=NCCCCN2C(N)=N1
CHEMBL5203973 CC1(C2CCOC2)CC1C(=O)Nc1cc2cc(N3CCN(C4(C)COCC4O)CC3)c(Cl)cc2cn1
CHEMBL5797459 CC1(c2cc(O)c(Cl)c(F)c2)C(=O)Nc2nc(-c3cn4ncnc4c(Cc4ccccc4F)n3)nc(N)c21
CHEMBL5790315 CC1(c2cc(O)c(Cl)cn2)C(=O)Nc2nc(-c3cn4ccnc4c(CC4CCCCC4)n3)nc(N)c21
CHEMBL6029818 CC1(c2cc(O)c(Cl)cn2)C(=O)Nc2nc(-c3cn4ccnc4c(Cc4ccc(F)cc4)n3)nc(N)c21
CHEMBL6025172 CC1(c2cc(O)c(Cl)cn2)C(=O)Nc2nc(-c3cn4ncnc4c(Cc4ccccc4F)n3)nc(N)c21
CHEMBL5941408 CC1(c2cc(O)ccn2)C(=O)Nc2nc(-c3cn4ncnc4c(CC4CCCCC4)n3)nc(N)c21
CHEMBL5884218 CC1(c2cc(O)c(C#N)c(F)c2)C(=O)Nc2nc(-c3cn4ccnc4c(Cc4cc(F)cc(F)c4F)n3)nc(N)c21
CHEMBL5889625 Cc1c2c(nn1C)C(CCN1CCOCC1)OCCCCn1c(C(=O)O)c(CCCOc3cccc4cc(F)ccc34)c3ccc(F)c-2c31
CHEMBL5832393 Cc1c2c(nn1C)C(CCO)OCCCCn1c(C(=O)O)c(CCCOc3cccc4ccccc34)c3ccc(Cl)c-2c31
CHEMBL3695498 Cc1c2c(nn1C)CCN(c1ncnn3c(C)nc(-c4ccccc4F)c13)C2
CHEMBL3691470 Cc1c2c(nn1C)CCN(c1ncnn3c(C)nc([C@@H]4CCOC4)c13)C2
CHEMBL5941324 Cc1c2c(nn1C)CN(C1CC1)S(=O)(=O)CCCn1c(C(=O)O)c(CCCOc3cccc4cc(F)ccc34)c3ccc(Cl)c-2c31
CHEMBL5966966 Cc1c2c(nn1C)CN(C)CCCCn1c(C(=O)O)c(CCCOc3cccc4ccccc34)c3ccc(Cl)c-2c31
CHEMBL6029196 Cc1c2c(nn1C)CNCCCCn1c(C(=O)O)c(CCCOc3cccc4ccccc34)c3ccc(F)c-2c31
CHEMBL3654424 Cc1c2c(nn1S(=O)(=O)C1(C)CC1)CN([C@H]1CCO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2
CHEMBL421735 CC1=C2NCC3C(CC[C@@]4(C)C3CC[C@@H]4C(=O)Nc3c(C(C)(C)C)cccc3C(F)(F)F)[C@@]2(C)CCC1=O
CHEMBL283123 CC1=C2NCC3C(CC[C@@]4(C)C3CC[C@@H]4C(=O)N(c3ccc(Cl)cc3)C3CCCC3)[C@@]2(C)CCC1=O
CHEMBL6024602 C[C@@]1(c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c3c(N)nccn23)CC[C@H]2COC(=O)N2C1
CHEMBL5953696 CC1(c2nc(-c3ccc(C(=O)O)cc3)co2)C(=O)Nc2nc(-c3nn(Cc4ccccc4F)c4cc(Cl)ccc34)nc(N)c21
CHEMBL5984727 C[C@@]1(c2nc(CCC(=O)O)cs2)C(=O)Nc2nc(-c3nn(CCCC(F)(F)F)c4ncccc34)nc(N)c21
CHEMBL2282645 CC1=C2N(C)C[C@H]3[C@@H]4CC[C@H](C(=O)NC5C6CC7CC(C6)CC5C7)[C@@]4(C)CC[C@@H]3[C@@]2(C)CCC1=O
CHEMBL5974121 CC1(c2nc(CC(=O)O)cs2)C(=O)Nc2nc(-c3nn(CCC(F)(F)C(F)(F)F)c4ncccc34)nc(N)c21
CHEMBL3911121 CC1c2nc(N3CCC(Oc4ccc(F)cc4F)CC3)c(NCC(F)F)nc2CCN1C(=O)C1CC1
CHEMBL3670372 C[C@@]1(c2nc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1
CHEMBL5423658 CC1c2nn(C)c(-c3cc(F)cc(F)c3)c2CCN1C(=O)c1cc(F)cc(OCC2CNC(=O)C2)c1Cl
CHEMBL3679042 Cc1c(Br)cccc1C(=O)NCC1(c2ccc(C(F)(F)F)nc2)CCC(F)(F)CC1
CHEMBL3961021 Cc1c(Br)cc(C(F)(F)F)c2nc(CCc3nc(N4CCCC4)nn3C)nn12
CHEMBL466192 Cc1cc2c3c(c1)n(CC(=O)Nc1ccc4c(c1)C[C@]1(C4)C(=O)NC(=O)N1C)c(=O)n3CC(=O)N2
CHEMBL418050 CC1(C)C2CC1[C@]1(C)OB(C(Cc3ccccc3)NC(=O)[C@@H]3CCCN3C(=O)[C@@H](NC(=O)OCc3ccccc3)C(c3ccccc3)c3ccccc3)O[C@@H]1C2
CHEMBL5951462 Cc1c(-c2cc3c(cc2F)NC(=O)/C3=C\c2cc3ccncc3[nH]2)cnc2c1NCCO2
CHEMBL4762941 Cc1c(-c2c(-c3ccc(F)cc3)sc3ncnc(O[C@H](Cc4ccccc4OCc4ccnc(-c5ccco5)n4)C(=O)O)c23)ccc(OCCN2CCN(C)CC2)c1Cl
CHEMBL4740339 Cc1c(-c2c(-c3ccc(F)o3)sc3ncnc(O[C@H](Cc4ccccc4OCc4ccnc(-c5ccncc5)n4)C(=O)O)c23)ccc(OCCN2CCN(C)CC2)c1Cl
CHEMBL6051016 Cc1c(-c2cc3cc(NC(=O)[C@H]4[C@@H](C)[C@@H]4c4cnn(C)c4)ncc3c(N)c2F)cnc2c1NCCO2
CHEMBL6009447 Cc1c(-c2cc3cc(NC(=O)N4CCC4)ncc3c(N)c2F)cnc2c1NCCO2
CHEMBL5960537 Cc1c(-c2cc3cc(NC(=O)N4CC(C)(F)C4)ncc3c(N)c2F)cnc2c1NCCO2
CHEMBL6055949 Cc1c(-c2cc3cc(NC(=O)N[C@H]4COC[C@H]4F)ncc3c(N)c2F)cnc2c1NCCO2
CHEMBL5795455 Cc1c(-c2cc3cc(NC(=O)OC4CCOCC4)ncc3c(N)c2F)cnc2c1NCC[C@H]2C
CHEMBL5986443 Cc1c(-c2cc3cc(NC(=O)OC4CCS(=O)(=O)CC4)ncc3c(N)c2F)cnc2c1NCCC2
CHEMBL5978917 Cc1c(-c2cc3cc(NC(=O)OC4CN(C(=O)C5CC5F)C4)ncc3c(N)c2F)cnc2c1NCCC2
CHEMBL5958809 Cc1c(-c2cc3cc(NC(=O)OC4COCC4C)ncc3c(N)c2F)cnc2c1NC(=O)CO2
CHEMBL5768173 Cc1c(-c2cc3cc(NC(=O)O[C@@H]4CC[C@H]4O)ncc3c(N)c2F)cnc2c1NCCO2
CHEMBL6042379 Cc1c(-c2cc3cc(NC(=O)O[C@H]4CC[C@H]4O)ncc3c(N)c2F)cnc2c1NCCO2
CHEMBL6007866 Cc1c(-c2cc3cc(NC(=O)O[C@@H]4CC[C@H](O)C4)ncc3c(N)c2F)cnc2c1NCCO2
CHEMBL5821812 Cc1c(-c2cc3cc(NC(=O)O[C@H]4CCCNC4)ncc3c(N)c2F)cnc2c1NCCO2
CHEMBL6023437 Cc1c(-c2cc3cc(NC(=O)O[C@H]4CCCN(C)C4)ncc3c(N)c2F)cnc2c1NCCO2
CHEMBL5784550 Cc1c(-c2cc3cc(NC(=O)O[C@@H]4C[C@](C)(O)[C@@H]4C)ncc3c(N)c2F)cnc2c1NCCO2
CHEMBL5873910 Cc1c(-c2cc3cc(NC(=O)O[C@@H]4CCC(=O)N(C)C4)ncc3c(N)c2F)cnc2c1NCCO2
CHEMBL5884183 Cc1c(-c2cc3cc(NC(=O)O[C@H]4C[C@H](C#N)C4)ncc3c(N)c2F)cnc2c1NCCO2
CHEMBL5868631 Cc1c(-c2cc3cc(NC(=O)O[C@H]4C[C@@H](O)C4)ncc3c(N)c2F)cnc2c1NCC1CC21
CHEMBL5781461 Cc1c(-c2cc3cc(NC(=O)O[C@@H]4CCNC4)ncc3c(N)c2F)cnc2c1NCCO2
CHEMBL6064897 Cc1c(-c2cc3cc(NC(=O)O[C@@H]4CCN(C)C4)ncc3c(N)c2F)cnc2c1NCCO2
CHEMBL5882982 Cc1c(-c2cc3cc(NC(=O)O[C@@H]4CCN(CC(F)F)C[C@@H]4F)ncc3c(N)c2F)cnc2c1NCCO2
CHEMBL5914308 Cc1c(-c2cc3cc(NC(=O)O[C@@H]4CC(=O)N(C)C4)ncc3c(N)c2F)cnc2c1NCCC2
CHEMBL5861331 Cc1c(-c2cc3cc(NC(=O)O[C@H]4CC(=O)N(C)C4)ncc3c(N)c2F)cnc2c1NCCC2
CHEMBL5821929 Cc1c(-c2cc3cc(NC(=O)O[C@H]4CN(C)C[C@H]4C)ncc3c(N)c2F)cnc2c1NCCO2
CHEMBL6023684 Cc1c(-c2cc3cc(NC(=O)O[C@@H]4CN(C)C(=O)C4(C)C)ncc3c(N)c2F)cnc2c1NCCO2
CHEMBL5766772 Cc1c(-c2cc3cc(NC(=O)O[C@H]4CN(C)C(=O)C4(C)C)ncc3c(N)c2F)cnc2c1NCCO2
CHEMBL6038909 Cc1c(-c2cc3cc(NC(=O)O[C@@H]4COCCN(C)C4)ncc3c(N)c2F)cnc2c1NCCO2
CHEMBL6056057 Cc1c(-c2cc3cc(NC(=O)O[C@H]4COCCN(C)C4)ncc3c(N)c2F)cnc2c1NCCO2
CHEMBL5856068 Cc1c(-c2cc3cc(NC(=O)O[C@@H]4CO[C@@H]5OCC[C@@H]54)ncc3c(N)c2F)cnc2c1NCCO2
CHEMBL5267703 Cc1c(C2CC3(CNCCO3)C2)sc2[nH]c(-c3cn4ncnc4c4c3CCC4)c(C(C)C)c12
CHEMBL37473 Cc1cc2c(cc1-c1ccc3cc(C(=O)O)ccc3c1)C(C)(C)CCC2(C)C
CHEMBL441231 Cc1cc2c(cc1/C=C/c1ccc(C(=O)O)cc1)C(C)(C)CCC2(C)C
CHEMBL77812 CC1(C)C2CC[C@@]1(C)CN(CCC1CCCCC1)C2
CHEMBL307839 CC1(C)C2CC[C@]1(C)CN(CCC1CCCCCCC1)C2
CHEMBL54719 Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(OCc3ccccn3)nc1)CC2
CHEMBL3979309 Cc1cc2ccc1[C@@H](C)COC(=O)Nc1ccc([C@@H](CC(F)F)C(=O)O)c(c1)CN(C)C(=O)[C@@H]2Nc1ccc2c(N)ncc(F)c2c1
CHEMBL1209801 Cc1cc2c(cc1Cl)C1(CCN(C(=O)[C@@H]3CN(C4CCOCC4)C[C@H]3c3ccc(F)cc3F)CC1)O[C@@H]2C(C)(C)N1CC[C@H](O)C1
CHEMBL1801118 Cc1cc2c(cc1Cl)C1(CCN(C(=O)[C@@H]3CN(C(C)(C)C)C[C@H]3c3ccc(F)cc3F)CC1)C[C@@H]2C(C)(C)C(=O)NC1CC1
CHEMBL55331 Cc1cc2c(cc1Cl)N(C(=O)Nc1ccc(Oc3cnccc3C)nc1)CC2
CHEMBL3752465 Cc1cc2c(cc1Cl)N(C(=O)Nc1ccc(OC(CCN(C)C)c3ccccc3)cc1)CC2
CHEMBL4758827 Cc1cc2c(cc1CN1CC(C(=O)O)C1)CCc1c-2noc1-c1noc(-c2ccccc2)c1C(F)(F)F
CHEMBL5646893 Cc1cc2c(cc1C(=O)NCC1(N3CCOCC3)CCCCC1)[nH]c(=O)c1cnn(C3CCOCC3)c12
CHEMBL1258087 Cc1cc2c(cc1OCCCCN1CCN(c3cccc4cc(F)ccc34)CC1)C(=O)NC2
CHEMBL1258086 Cc1cc2c(cc1OCCCN1CCN(c3cccc4cc(F)ccc34)CC1)C(=O)NC2
CHEMBL4750047 Cc1c(-c2ccc3c(c2)/C(=C/c2cc4ccccc4[nH]2)C(=O)N3)cnc2c1NCCO2
CHEMBL4776545 Cc1c(-c2ccc3c(c2)/C(=C/c2cc4cnccc4[nH]2)C(=O)N3)cnc2c1NCCO2
CHEMBL6015842 Cc1c(-c2ccc3c(c2)/C(=C/c2cc(Br)c[nH]2)C(=O)N3)cnc2c1NCCO2
CHEMBL6060387 Cc1c(-c2ccc3c(c2)/C(=C/c2ncc[nH]2)C(=O)N3)cnc2c1NCCO2
CHEMBL5769767 Cc1c(-c2cc(C3CC3)on2)c2c(N)ncnc2n1C(C)C
CHEMBL1084827 Cc1c(-c2ccc3cc(CCN4CCC[C@H]4C)ccc3n2)cnn1C
CHEMBL1086098 Cc1c(-c2ccc3cc(CCN4CCC[C@H]4C)ccc3n2)nnn1-c1ccc(F)cc1F
CHEMBL5420966 Cc1c(-c2ccc3cnc(Nc4ccc5c(c4)CCOC5)nc3c2)cnc2c1NCCO2
CHEMBL5395638 Cc1c(-c2ccc3cnc(Nc4ccc(CS(C)(=O)=O)cc4)nc3c2)cnc2c1NCCC2=O
CHEMBL4169959 CC1=C(c2ccccc2)C(c2ccc(OC[C@H](C)N3CC[C@@H](C)C3)cc2)Oc2ccc(O)cc21
CHEMBL4463541 CC1=C(C2CCCCC2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21
CHEMBL360143 Cc1c(-c2ccccc2F)c(=O)n(C[C@H](N)c2ccccc2)c(=O)n1Cc1c(F)cccc1Cl
CHEMBL328739 Cc1c(-c2ccccc2)n(C)c(=O)n1C1CCN(Cc2ccccc2)CC1
CHEMBL431095 Cc1c(-c2ccccc2)nc(O)n1C1CCN(Cc2cccc(C#N)c2)CC1
CHEMBL125989 Cc1c(-c2ccccc2)oc2c(C(=O)NCCCN3CCN(c4ccccc4OCc4no[n+]([O-])c4C#N)CC3)cccc2c1=O
CHEMBL5740053 CC1Cc2cc(C#Cc3cnn(C)c3)ccc2C(c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F
CHEMBL3910785 Cc1c(-c2cccc(C(F)(F)F)c2)c(=O)c(C(=O)NCc2ccc(S(=O)(=NC#N)C(C)C)cc2)cn1-c1ccnn1C
CHEMBL4130288 CC1(C)c2cccc(C(=O)NO)c2CN1c1nc2cc(C(F)(F)F)ccc2o1
CHEMBL3910755 CC1Cc2c(ccc(F)c2F)N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1
CHEMBL5172637 Cc1cc2ccc(Cn3c(C(=O)N(C)c4ccccc4)coc3=O)cc2nc1N
CHEMBL395483 CC1=C(c2ccc(C#N)c(Cl)c2C)C(=O)N2CC[C@H](O)[C@@H]12
CHEMBL4741099 Cc1c(-c2ccc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1c(=O)cc2cc(Cl)ccn2c1=O
CHEMBL5928004 Cc1c(-c2ccc(C(N)=O)c3[nH]c4cc(C(C)(C)O)cc(C)c4c23)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O
CHEMBL4159755 CC1=C(c2cccc(O)c2)C(c2ccc(OC[C@H](C)N3CCC3)cc2)Oc2ccc(O)cc21
CHEMBL4169918 CC1=C(c2cccc(O)c2)C(c2ccc(OC[C@@H](C)N3CCCC3)cc2)Oc2ccc(O)cc21
CHEMBL4168008 CC1=C(c2cccc(O)c2)C(c2ccc(OC[C@H](C)N3CCCCC3)cc2)Oc2ccc(O)cc21
CHEMBL4164447 CC1=C(c2cccc(O)c2)C(c2ccc(OC[C@H](C)N3CCCCCC3)cc2)Oc2ccc(O)cc21
CHEMBL4167575 CC1=C(c2cccc(O)c2)C(c2ccc(OC[C@H](C)N3CC[C@@H](C)C3)cc2)Oc2cc(O)ccc21
CHEMBL4176563 CC1=C(c2cccc(O)c2)C(c2ccc(OCCN3CCC(C)CC3)cc2)Oc2ccc(O)cc21
CHEMBL4163562 CC1=C(c2cccc(O)c2)C(c2ccc(OCCN3CC[C@H](C)C3)cc2)Oc2ccc(O)cc21
CHEMBL505033 Cc1c(-c2cccc(OCCCCCC(=O)O)c2F)c(=O)n(C[C@H](N)c2ccccc2)c(=O)n1Cc1c(F)cccc1C(F)(F)F
CHEMBL4454014 CC1=C(c2ccc(F)cc2)C(c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21
CHEMBL5850034 CC1(C)c2cc(Cl)ccc2C(=O)N1c1cncc(N2CC3(CN(C(=O)c4ncccn4)C3)C2)c1
CHEMBL4632945 CC1(C)c2cc(Cl)ccc2C(=O)N1c1cncc(OC2CN(C(=O)c3ncccc3Cl)C2)c1
CHEMBL3899394 Cc1c(-c2ccc(N3CCc4cccc(C(=O)Nc5nc6ccccc6s5)c4C3)nc2C(=O)O)ccnc1N1CCCCC1
CHEMBL3935328 Cc1c(-c2ccc(N3CCc4cccc(C(=O)Nc5nc6ccccc6s5)c4C3)nc2C(=O)O)cnn1Cc1ccccc1
CHEMBL3951689 Cc1c(-c2ccc(N3CCc4cccc(C(=O)Nc5nc6ccccc6s5)c4C3)nc2C(=O)O)cnn1Cc1ccccc1OCCN(C)C
CHEMBL3941020 Cc1c(-c2ccc(N3CCc4cccc(C(=O)Nc5nc6ccccc6s5)c4C3)nc2C(=O)O)cnn1CC1(C)CCCCC1
CHEMBL3945285 Cc1c(-c2ccc(N3CCc4cccc(C(=O)Nc5nc6ccccc6s5)c4C3)nc2C(=O)O)cnn1CC1(OCCS(C)(=O)=O)CCCC(C)(C)C1
CHEMBL423102 Cc1cc2c(c(C#N)c1C)NC(=O)CN=C2c1ccccc1F
CHEMBL5573665 Cc1cc2cccnc2cc1Nc1ncc2c(n1)N(C1CCOCC1)Cc1nnc(C)n1-2
CHEMBL5760501 Cc1c(-c2ccc(Nc3cc(Nc4cccc(C(F)(F)F)n4)nc4[nH]c(C(F)F)nc34)c(S(C)(=O)=O)c2)cnn1C
CHEMBL124205 CC1(C)C2CCC(NC(=O)c3cc(Oc4c(Cl)cc(-n5ncc(=O)[nH]c5=O)cc4Cl)ccc3O)C1C2
CHEMBL4164869 CC1=C(c2ccc(O)cc2)C(c2ccc(OC[C@H](C)N3CC[C@@H](C)C3)cc2)Oc2ccc(O)cc21
CHEMBL46740 Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12
CHEMBL314561 Cc1c(-c2ccc(O)cc2)oc(-c2ccc(O)cc2)c1-c1ccc(OCCN2CCCCC2)cc1
CHEMBL4851799 Cc1c(-c2ccc(OC(C)C)cc2)ccc2ncc(-c3ccc(OC(C)C)cc3)n12
CHEMBL2386728 CC1=C(c2ccc(OCCCN3CCCCC3)cc2)SC2=NCc3ccccc3CN21
CHEMBL4758698 Cc1c(-c2cc(F)c3c(c2)/C(=C/c2ccc(C4CC4)[nH]2)C(=O)N3)cnc2c1NCCO2
CHEMBL5095057 CC1=C(c2cc(F)cc(F)c2)[C@H](c2ccc(/C=C/CN3CC(CF)C3)cc2)Oc2cc(O)ccc21
CHEMBL3970476 CC1Cc2c(Cl)cccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1
CHEMBL5407160 Cc1cc2c(Cl)ccc(COc3cccc(N4C=NN(Cc5nc6c(F)cc(C(=O)O)cc6n5C[C@@H]5CCO5)CC4)n3)c2o1
CHEMBL3944101 Cc1c(-c2c(Cl)cc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1c(=O)cc2c(F)cccn2c1=O
CHEMBL4537790 Cc1cc2cc(n1)-c1cnn(C)c1OCCC[C@@H](C)CN1/C(=N/C2=O)Nc2ccc(CN3CCN(C)CC3)cc21
CHEMBL5804443 Cc1cc2c(cn1)C(=O)N(CCN1CC=C(c3noc4ccccc34)CC1)CC2
CHEMBL5810427 Cc1cc2c(cn1)C(=O)N(CCN1CCC(c3noc4ccccc34)CC1)CC2
CHEMBL3647343 Cc1c(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)nnn1C
CHEMBL3915056 CC1(C)c2cc(N3CCN(C4CCC4)CC3)c(C#CC3CCC3)cc2C(=O)c2c1[nH]c1cc(C#N)ccc21
CHEMBL5750382 Cc1c(-c2cc(N)c3cnc(NC(=O)[C@H]4C[C@@H]4c4cnn(C)c4)cc3c2)ccnc1N
CHEMBL5314431 Cc1c(-c2ccnc(C(F)(F)F)c2)ncn1CC(=O)Nc1ccc(-c2cnccn2)cn1
CHEMBL423024 Cc1c(C2CCN(CCN3CCNC3=O)CC2)c2ccccc2n1-c1ccc(F)cc1
CHEMBL5979148 Cc1cc2c(c(N)n1)CC[C@H]2NC(=O)c1cnn(Cc2ccc(N3CC4CC4C3)nc2C)c1
