molregno	chembl_id	smiles
1366100	CHEMBL2086414	C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@]2(CCC1=C)C(=O)O
1366147	CHEMBL2088474	CC(NC(=O)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c2ccc3ccccc3c2
1366321	CHEMBL2088646	Clc1cncc(c1)C(=O)NCCN2CCCCC2
1366673	CHEMBL2088995	ONC(=O)[C@H]1[C@H](CCN1S(=O)(=O)c2ccc(Cl)c(Cl)c2)OCc3ccccc3
1366843	CHEMBL2089163	CC(C)C[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N
1366851	CHEMBL2089171	CC(C)C[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NO
1368014	CHEMBL2092825	C[C@@H]1CC[C@H](CC1)N(C(=O)c2ccc(Oc3ccccc3)cc2)c4ncc(s4)C(=O)O
1368748	CHEMBL2094296	CC1(C)C(=C)N(CCCCN2C(=C)C(C)(C)c3ccccc23)c4ccccc14
1368753	CHEMBL2094301	O=C1N(Cc2occc2)C(=Nc3ccccc13)SCc4cccnc4
1368755	CHEMBL2094303	CC(=O)N1\C(=C\c2ccncc2)\C(=O)c3ccccc13
1368841	CHEMBL2094388	CCn1c(nc2ccccc12)c3ccccc3Cl
1368843	CHEMBL2094390	N\C(=N/OC(=O)c1ccccc1F)\c2ccccc2
1368858	CHEMBL2094405	ON=C1C=CC(=NNc2nncc3ccccc23)C=C1
1368862	CHEMBL2094409	Cc1c(ccc2nc(N)nc(N)c12)c3cccc(O)c3
1368918	CHEMBL2094464	ClC1=C(Cl)C(=O)N(CC(=O)c2ccccc2)N=C1
1368935	CHEMBL2094481	C\C(=N/NC(=O)c1cccc(Cl)c1)\c2ccccc2O
1368951	CHEMBL2094497	CCCCC(O)(CCCC)C(=O)NNc1ccc(C)cc1
1368966	CHEMBL2094512	O=C1C(=C(Nc2ccccc12)c3ccccc3)c4ccccc4
1368982	CHEMBL2094528	N(c1ccccc1)c2n[n+](nc3ccccc23)c4ccccc4
1369074	CHEMBL2094619	Oc1ccc(\N=N\c2ccccc2C(F)(F)F)c3cccnc13
1369098	CHEMBL2094643	Cc1ccsc1\C=N/N2CCN(CC2)c3ccc(Cl)cc3
1369233	CHEMBL2094776	Oc1ccc(Cl)cc1N\C=C(/C#N)\c2oc3ccc(Cl)cc3n2
1369242	CHEMBL2094785	CCOC(=O)CNC(=O)c1ccc2c(Cl)c3CCCCc3nc2c1
1369339	CHEMBL2094881	C=C(CC(CN1CCOCC1)C(=O)c2ccccc2)C(=O)c3ccccc3
1369399	CHEMBL2094941	Clc1ccc2nc(c(NC(=O)\C=C\c3ccccc3)n2c1)c4ccccc4
1369414	CHEMBL2094955	COC(=O)c1cc(nc2C(=CC(=O)C(=O)c12)N3CCCCC3)c4ccccc4
1369415	CHEMBL2094956	CC(C)CNC(=O)Nc1cccc(c1)c2noc(n2)C3(CC3)c4ccccc4
1369464	CHEMBL2095005	Oc1ccc(\C=N\NC(=O)CCCOc2ccc(Cl)cc2Cl)c(O)c1
1369475	CHEMBL2095016	Cn1ccnc1c2c(nc(c3ccc(Cl)cc3)n2O)c4ccc(Cl)cc4
1369507	CHEMBL2095047	CCCC(=O)c1ccc(N2CCN(CC2)C(=O)c3c(F)cccc3F)c(F)c1
1369519	CHEMBL2095059	CCOC(=O)c1c2CCC(Sc3ccccc3)C(O)c2sc1NC(=O)C
1369532	CHEMBL2095072	COc1ccc(cc1Br)C(=O)c2ccc(N3CCNCC3)c(F)c2
1369578	CHEMBL2095118	Cc1ccc(cc1)S(=O)(=O)\N=C\2/C=C(N3CCOCC3)C(=O)c4ccccc24
1369857	CHEMBL2096873	COc1cc2[C@@H]3[C@H](CCc2cc1Br)[C@H]3c4ccncc4
1384052	CHEMBL2111801	CCCCCCCC[C@H]1C[C@](CC)(C(=O)NC1=O)c2ccncc2
1385320	CHEMBL2113069	CCN(CC)CCCC(C)Nc1ccnc(COc2ccc(Cl)c(Cl)c2)c1
1386360	CHEMBL2113952	Cc1c(cnn1c2ccccc2)C(=O)OCC(=O)N
1386399	CHEMBL2113991	CN(C)C(=O)CCC(=O)c1cc(C)n(c1C)c2ccc(F)cc2
1387007	CHEMBL2115056	CC[C@H](C)C(=O)O[C@@H]1CCC=C2C=C[C@@H](C)[C@@H](COC(=O)C[C@@H](O)CC(=O)O)[C@H]12
1387009	CHEMBL2115058	CC[C@H](C)C(=O)O[C@@H]1CCC=C2C=C[C@@H](C)[C@@H](CC[C@H]3C[C@@H](O)CC(=O)O3)[C@H]12
1404772	CHEMBL2132821	CC(C)NC(=O)C1(C)CSCC(=O)N1CCCN2CCOCC2
1420492	CHEMBL2146997	CC1=C(O)C(=S)C=CN1Cc2ccc(cc2)c3ccc4OCOc4c3
1420698	CHEMBL2147201	COC(=O)C1=C(C)N2CCO[C@@]2(C)[C@H]([C@@H]1c3cccc(Cl)c3)C(=O)OCc4ccccc4
1421190	CHEMBL2147688	C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2[C@H]1C)C(=O)n6ccnc6
1421381	CHEMBL2147877	CCOC(=O)CC1C(=C(N)Oc2ccc(cc12)c3cccc(F)c3)C(=O)OCC
1421532	CHEMBL2148026	COc1cc2nc(Cl)nc(Nc3ccc(Cl)c(c3)C(F)(F)F)c2cc1OC
1422061	CHEMBL2151394	Clc1ccc2oc3nc4ccccc4c3c(NCCc5c[nH]c6ccccc56)c2c1
1422071	CHEMBL2151404	CCN(CC)CCCC(C)Nc1c2cc(OC)ccc2oc3nc4ccccc4c13
1422101	CHEMBL2151433	C[C@@H](OCCCCc1ccccc1)[C@@H]2CN(CCCC=C)C2=O
1422174	CHEMBL2151506	O=S(=O)(NCCCNc1c2ccccc2oc3nc4ccccc4c13)c5ccccc5
1422521	CHEMBL2151849	COC(=O)[C@H]1CC[C@@H](I)[C@H]2[C@@H]1[C@@H]([C@@H](N2c3ccccc3)c4ccccc4)C(=O)OC
1422523	CHEMBL2151851	COC(=O)[C@H]1CC[C@@H](I)[C@H]2[C@@H]1[C@@H]([C@@H](N2c3ccc(C)cc3)c4ccccc4)C(=O)OC
1422832	CHEMBL2152157	Fc1cc(cc(c1)[C@@](Cc2ccccc2)(NC(=O)N[C@@H]3CCOC3=O)c4ccc(Cl)cn4)C(F)(F)F
1424591	CHEMBL2158059	COc1ccc2c(CC[C@@]23CNC(=O)C3)c1OC4CCCC4
1425082	CHEMBL2158545	Clc1cccc(c1)N2CCN(CC2)c3nc(nc4ccccc34)c5ccccc5
1426405	CHEMBL2159854	Nc1cccc(c1)C(=O)Nc2ccc(cc2)C(=O)OCC(=O)c3ccc(Cl)cc3
1426649	CHEMBL2160096	O=C(Nc1nn(C(=O)Cc2ccccc2)c3CN(Cc13)C(=O)c4ccccc4)c5ccccc5
1427406	CHEMBL2163983	Nc1ccc(Nc2cc(Nc3ccc(F)c(Cl)c3)n4nccc4n2)cc1
1427481	CHEMBL2164058	O=C(Nc1ccccc1N2CCCC2)C3CCOc4ccccc34
1427483	CHEMBL2164060	CCC(C(=O)N(C)c1ccccc1N2CCCC2)c3ccccc3
1427593	CHEMBL2164169	COc1ccc(CN(CC(=O)N)S(=O)(=O)c2ccc(Cl)cc2)cc1F
1427605	CHEMBL2164180	CS(=O)CC[C@@H](N(Cc1ccc(cc1)C#N)S(=O)(=O)c2ccc(Cl)cc2)C(=O)N
1427716	CHEMBL2164290	NS(=O)(=O)c1ccc(N\N=C\c2ccc(O)cc2)c(c1)[N+](=O)[O-]
1428090	CHEMBL2164661	Clc1cccc(N\N=C\c2cc(C(=O)N\N=C\CCc3ccccc3)c4ccccc4n2)c1
1429613	CHEMBL2170132	COc1cc(\C=C\2/SC(=O)NC2=S)cc(OC)c1O
1429831	CHEMBL2170348	CC12CCC3(CCC(=O)O)[C@@](C)(OO[C@]3(C)O1)O2
1430718	CHEMBL2171226	Cc1c(oc2cccc(OC3CCNCC3)c12)\C=C/c4ccccc4
1431934	CHEMBL2172430	COC1=CC(=N/C/1=C\c2[nH]c(C)cc2C)C3SCCCS3
1432302	CHEMBL2172794	COc1cccc(c1)c2ccc(cc2)[C@@H]3C[C@@H]3C4=CC(=O)N(C)C(=N4)N
1438526	CHEMBL2177738	Nc1nnc(CCCCc2nnc(NC(=O)CC3CCCCC3)s2)s1
1438530	CHEMBL2177742	Nc1nnc(CCCCc2csc(NC(=O)Cc3ccccc3)n2)s1
1440602	CHEMBL2179793	CS(=O)(=O)c1cccc(c1)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c4ncnc(N)c24
1440636	CHEMBL2179827	Nc1ncnc2c1c(nn2[C@@H]3CCCN(C3)C(=O)C=C)c4ccc5OCCOc5c4
1441015	CHEMBL2180202	COc1cccc(c1)c2nn([C@@H]3CCCN(C3)C(=O)C=C)c4ncnc(N)c24
1441212	CHEMBL2180397	Cc1ccccc1C(N(C(=O)CN2CCNCC2)c3cccc(F)c3)C(=O)NC4CCCCC4
1441707	CHEMBL2180887	CS(=O)(=O)c1ccc(F)cc1C(=O)N2CCC(CC2)N(C3CC3)S(=O)(=O)c4cc(ccc4F)C(F)(F)F
1442090	CHEMBL2181267	COc1cc2OC[C@H]3Oc4c5C=CC(C)(C)Oc5ccc4\C(=N/OCc6ccccc6)\[C@H]3c2cc1OC
1442102	CHEMBL2181278	COc1ccc(cc1OC)C(C)(C)C(=O)c2ccc3OC(C)(C)C=Cc3c2OC
1442111	CHEMBL2181287	CCO[C@H]1[C@@H]2[C@@H](COc3cc(OC)c(OC)cc23)Oc4c5C=CC(C)(C)Oc5ccc14
1442114	CHEMBL2181290	COc1cc2OC[C@H]3Oc4c5C=CC(C)(C)Oc5ccc4[C@@H](OC6CCOCC6)[C@H]3c2cc1OC
1442848	CHEMBL2182017	CC[C@H](C)[C@H](NC(=O)Cc1ccc2ccccc2c1)C(=O)N[C@@H](CC(C)C)[Si](C)(O)O
1443019	CHEMBL2203415	COc1ccc(NC(=O)N[C@@H](C)c2ccccc2)cc1OCC3CO3
1443022	CHEMBL2203418	COc1ccc(NC(=O)N[C@@H](C)c2ccccc2)cc1OCC3CCCN(C)C3
1443057	CHEMBL2203453	Cc1cccc(n1)N2CCN(CC2)C(=O)[C@H](CCCCNC(=O)C=C)NC(=O)c3ccc4ccccc4c3
1443202	CHEMBL2203596	C[C@H](CCC(=O)O)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC3=O
1443287	CHEMBL2203681	CN(C)c1cccc(NC(=O)c2cccc3c4ccccc4C(=O)c23)c1
1443404	CHEMBL2203796	O=C1N=C(Oc2cc(OCc3ccncc3)ccc12)N(Cc4ccncc4)c5cccnc5
1443701	CHEMBL2204090	COc1ccc(cc1)S(=O)(=O)NCCC(=O)NO
1443826	CHEMBL2204214	CCOc1cc(NC(=O)N[C@@H](C)c2ccccc2)ccc1OC
1443886	CHEMBL2204274	COC(=O)[C@H](O[C@@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](OCC(=O)O)[C@H]2O)C(=O)OC
1444163	CHEMBL2204548	O=C1N=C(Oc2c(OCc3cccnc3)cccc12)N(Cc4cccnc4)c5cccnc5
1444256	CHEMBL2204640	CC(C)(Oc1ccc2[nH]c(cc2c1)C(=O)c3ccc(Oc4ccccc4)cc3)C(=O)O
1444427	CHEMBL2204809	CC(C)(C)c1ccc(cc1)S(=O)(=O)N(CCC(=O)NO)CCc2ccccc2
1444436	CHEMBL2204818	COc1ccc(cc1)S(=O)(=O)N(CCC(=O)NO)c2ccccc2
1444563	CHEMBL2204944	CC(C)C[C@H](NC(=O)Nc1ccc(cc1)c2ccccc2)C(=O)NO
1444577	CHEMBL2204958	ONC(=O)[C@@H](NC(=O)Nc1ccccc1)c2ccccc2
1444580	CHEMBL2204961	CC(C)C[C@H](NC(=O)Cc1ccccc1)C(=O)NO
1444581	CHEMBL2204962	CC(C)C[C@H](NC(=O)NCCCc1ccccc1)C(=O)NO
1444585	CHEMBL2204966	CC(C)C[C@H](NC(=O)NCCCCc1ccccc1)C(=O)NO
1444955	CHEMBL2205332	OC1CCN(CCC(c2ccccc2)c3ccccc3)CC1
1445093	CHEMBL2205469	C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](CC(=O)N(CCNC(=O)OCC3c4ccccc4c5ccccc35)CC(=O)OC(C)(C)C)O[C@@H]6O[C@@]7(C)CC[C@@H]1[C@@]26OO7
1446503	CHEMBL2206864	Cc1ccc(NC(=O)Nc2ccc3OCOc3c2)cc1NC(=O)c4ccccc4
1446517	CHEMBL2206878	CC(=O)Nc1cc(NC(=O)Nc2ccc(Cl)c(Cl)c2)ccc1C
1446754	CHEMBL2207113	COc1ccc(OC2=CC=NN(C2=O)c3ccc(cc3)C(C)C)cc1
1446756	CHEMBL2207115	COc1ccc(OC2=C(NC(=O)C)C=NN(C2=O)c3ccc(cc3)C(C)C)cc1
1446760	CHEMBL2207119	CC(C)c1ccc(cc1)N2N=CC(=C(Oc3ccc(O)cc3)C2=O)Cl
1447372	CHEMBL2207725	COc1cc(C[C@@]23COc4cc(O)ccc4[C@@H]2OC(C)(C)O3)ccc1O
1447806	CHEMBL2208154	O=C1N(C=C(C=C1c2ccccc2C#N)c3cccnc3)c4ccccc4
1448825	CHEMBL2218623	CN(C)CCn1ncc(CC(=O)NCc2ccc(F)cc2Cl)c1C(F)(F)F
1462109	CHEMBL2227965	CCOP(=O)(COC(=O)COc1ccc(Cl)cc1Cl)OCC
1470017	CHEMBL2234517	CC1(C)CC(=O)C2=C(C1)Oc3nc4CCCCc4c(N)c3[C@H]2c5ccc(F)cc5
1470018	CHEMBL2234518	CC1(C)CC(=O)C2=C(C1)Oc3nc4CCCCc4c(N)c3[C@H]2c5ccccc5C(F)(F)F
1470021	CHEMBL2234521	Cc1ccc(cc1)[C@H]2C3=C(CC(C)(C)CC3=O)Oc4nc5CCCCc5c(N)c24
1470024	CHEMBL2234524	COc1ccc(cc1)[C@H]2C3=C(CC(C)(C)CC3=O)Oc4nc5CCCCc5c(N)c24
1470337	CHEMBL2234834	CCOC(=O)C1=C(C)Oc2nc3CCCCCc3c(N)c2[C@H]1c4cccs4
1470342	CHEMBL2234839	CCOC(=O)C1=C(C)Oc2nc3CCCCCc3c(N)c2[C@H]1c4cccc(OC)c4
1470369	CHEMBL2234866	Cn1cccc1CCCNc2cc(nc(n2)c3ccc(cc3)S(=O)(=O)C)C(F)(F)F
1471146	CHEMBL2235635	CCOC(=O)C1=C(C)NC(=C(C1C2=CC(=O)C=C(C)O2)C(=O)OCC)C
1471869	CHEMBL2236351	FC(F)(F)c1cc(NC(=S)NC(=O)c2ccccc2)ccc1Br
1471933	CHEMBL2236414	COc1ccc(NC(=C2C(=O)OC(C)(C)OC2=O)N(Cc3ccc(CCC(C)C)cc3)C(CC(C)C)CC(C)C)c(OC)c1
1471958	CHEMBL2236439	[O-][N+](=O)c1cccc(CSC2=NC(=C(C#N)C(=O)N2)c3cccc(c3)C(F)(F)F)c1
1471962	CHEMBL2236443	Cc1cccc(CSC2=NC(=C(C#N)C(=O)N2)c3cc(F)cc(F)c3)c1
1471970	CHEMBL2236451	CC(C)c1ccc(cc1)C2=C(C#N)C(=O)NC(=N2)SCc3ccc(OC(F)(F)F)cc3
1472017	CHEMBL2236497	OC1=C(C(=O)c2ccc(cc2)c3ccccc3)C(=O)N(N1c4ccc(Cl)cc4)c5ccc(Cl)cc5
1472053	CHEMBL2236533	CC(C)[C@H](NC(=O)c1ccccc1)C2=NNC(=S)O2
1472055	CHEMBL2236535	C[C@H](NC(=O)c1cccnc1)C2=NNC(=S)O2
1472058	CHEMBL2236538	OC[C@@H](NC(=O)\C=C\c1ccccc1)C2=NNC(=S)O2
1473234	CHEMBL2237702	COc1ccc(\C=C\C(=O)c2cccc3ccccc23)c(OC)c1OC
1473415	CHEMBL2237881	CC1=NC2C(=C3CCCN3C2(O)N4CCOCC4)C(=O)N1
1473539	CHEMBL2238004	CC1CCc2c(N)c3c(cc(nc3nc2C1)c4ccccc4)C(F)(F)F
1473567	CHEMBL2238032	OC1(C(NC(=O)c2ccccc2)C(=C3CCCN13)C#N)N4CCOCC4
1473570	CHEMBL2238035	NC1C(=C2CCCN2C1(O)N3CCOCC3)C#N
1473573	CHEMBL2238038	COc1ccc(\C=N\C2C(=C3CCCN3C2(O)N4CCOCC4)C#N)cc1
1473579	CHEMBL2238044	CCNC(=S)NC1C(=C2CCCN2C1(O)N3CCOCC3)C#N
1475740	CHEMBL2251816	CC(Cc1cccnc1)(P(=O)(O)O)P(=O)(O)O
1476159	CHEMBL2252231	Brc1ccc2OC(CC(=O)c2c1)c3ccccn3
1476515	CHEMBL2252583	Clc1ccccc1NC2=Nc3[nH]ncc3C(=O)S2
1477348	CHEMBL2253408	COP(=O)(OC)C(OC(=O)COc1ccc(Cl)c(C)c1)C(Cl)(Cl)Cl
1477350	CHEMBL2253410	COP(=O)(OC)C(OC(=O)COc1cccc(c1)C(F)(F)F)c2cccc(Cl)c2
1477416	CHEMBL2253475	CCCCCCCCCCC(=O)ON1C(=O)COc2ccccc12
1478205	CHEMBL2260385	COc1cccc(\C=C\C(=O)c2ccc(OC)c(c2)[N+](=O)[O-])c1
1478206	CHEMBL2260386	COc1cccc(\C=C\C(=O)c2ccc(OC)c(N)c2)c1
1478429	CHEMBL2260607	COc1ccc(OC)c(c1)C(=O)\C=C\c2ccc(OC)c(N)c2
1479030	CHEMBL2261202	CCCCCOc1c2COC(=O)c2c(c3ccc4OCOc4c3)c5cc(OC)c(OC)cc15
1479138	CHEMBL2261309	O[C@H]([C@@H](Oc1ccc(\C=C\C(=O)O[C@H](Cc2ccc(O)c(O)c2)C(=O)O)cc1O)C(=O)O)c3ccc(O)c(O)c3
1479268	CHEMBL2261438	COc1cc2c(OCCCCCBr)c3COC(=O)c3c(c4ccc5OCOc5c4)c2cc1OC
1479269	CHEMBL2261439	COc1cc2c(OCCCCCCBr)c3COC(=O)c3c(c4ccc5OCOc5c4)c2cc1OC
1479393	CHEMBL2261562	COc1cc(C[C@@H](C)\C(=C/c2ccc(O)c(OC)c2)\C)ccc1O
1479396	CHEMBL2261565	C[C@H](C1Cc2c(O)c3CN(CC(=O)O)C(=O)c3cc2O1)C(=O)O
1480088	CHEMBL2262250	COC(=O)C1=C(C)NC(=C(C1c2csc(n2)c3ccc(Cl)cc3)C(=O)OC4CCCCC4)C
1480095	CHEMBL2262257	CCOC(=O)C1=C(C)NC(=C(C1c2csc(n2)c3ccc(Cl)cc3)C(=O)OC(C)c4ccccc4)C
1480347	CHEMBL2262506	Cc1c(COc2ccc(F)cc2F)oc3cccc(OCCNCc4cccnc4)c13
1480348	CHEMBL2262507	Cc1c(COc2ccc(F)cc2)oc3cccc(OCCNCc4cccnc4)c13
1480671	CHEMBL2262827	CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](Cc6ccccc6C(=O)O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)O
1487510	CHEMBL2270209	COCCN(Cc1ccc(Cl)cc1)C(=O)\C=C\C(C)Cl
1487514	CHEMBL2270213	COc1ccc(CN(CC(C)C)C(=O)\C=C\C(C)Cl)cc1
1487519	CHEMBL2270218	CCc1ccc(CN(CC(C)C)C(=O)\C=C\C(C)Cl)cc1
1487520	CHEMBL2270219	CC(C)CN(Cc1ccc(O)cc1)C(=O)\C=C\C(C)Cl
1487830	CHEMBL2270526	COC(=O)CCCCCCCOC(Cn1cncn1)c2ccc(cc2)c3ccccc3
1487832	CHEMBL2270528	COC(=O)CCCCCCCOC(Cn1cncn1)c2cccc(OC)c2
1489085	CHEMBL2271769	CCO\N=C\COc1ccc(Oc2c(C)ccc(C)c2C)cc1
1489464	CHEMBL2272144	CCCCOCCOc1ccc(OC(CC)CC)cc1
1490549	CHEMBL2281569	CCCCc1nc2C=CN(Cc3ccc(F)cc3)C(=O)c2n1Cc4ccc(cc4)c5ccccc5c6nnn[nH]6
1490552	CHEMBL2281572	CCCCc1nc2C=CN(Cc3ccc(cc3)C(=O)OCC)C(=O)c2n1Cc4ccc(cc4)c5ccccc5c6nnn[nH]6
1490625	CHEMBL2281644	OC[C@H]1O[C@@H](OCCc2cc(Br)c(O)c(Br)c2)[C@H](O)[C@@H](O)[C@H]1O
1490631	CHEMBL2281650	CCN(CC)C(=O)N1C=Cc2nc(CC)n(Cc3ccc(cc3)c4ccccc4c5nnn[nH]5)c2C1=O
1491635	CHEMBL2282644	CN1C[C@H]2[C@@H]3CC[C@H](C(=O)NC(c4ccccc4)c5ccccc5)[C@@]3(C)CC[C@@H]2[C@@]6(C)CCC(=O)C=C16
1492128	CHEMBL2283132	C[C@@H](Cc1ccc(cc1)c2ccccc2)SC(=O)[C@@H](C)NC(=O)CCc3ccccc3
1492134	CHEMBL2283138	C[C@@H](Cc1ccc(cc1)c2ccccc2)SC(=O)[C@@H](C)NC(=O)Cc3ccc(cc3)N(C)C
1492135	CHEMBL2283139	C[C@@H](Cc1ccc(cc1)c2ccccc2)SC(=O)[C@@H](C)NC(=O)Cc3ccccc3Cc4ccccc4
1492137	CHEMBL2283141	C[C@@H](Cc1ccc(cc1)c2ccccc2)SC(=O)[C@@H](C)NC(=O)Cc3cccc4ccccc34
1492217	CHEMBL2283220	C\C(=N/CCCC(=O)O)\c1ccc2ccccc2c1
1492282	CHEMBL2283285	CN(C)c1ccc(\C=C\2/OC3=NC(=C(C(N3C2=O)c4ccc(cc4)[N+](=O)[O-])C(=O)Nc5ccccc5)C)cc1
1492286	CHEMBL2283289	COc1ccc(cc1)C2N3C(=NC(=C2C(=O)Nc4ccccc4)C)O\C(=C/c5ccc(cc5)[N+](=O)[O-])\C3=O
1492297	CHEMBL2283300	CC1=C(C(N2C(=N1)S\C(=C/c3ccc(Cl)cc3)\C2=O)c4ccccc4)C(=O)Nc5ccccc5
1494900	CHEMBL2285697	COc1ccc(\C=C\2/CCN=C2c3cccnc3)c(O)c1
1494901	CHEMBL2287997	COc1ccc(\C=C\2/CCN=C2c3cccnc3)c(OC)c1
1495805	CHEMBL2288892	CCCCCCCCCCCCc1ccc(CSCC(=O)C(F)(F)F)cc1
1496048	CHEMBL2289133	Fc1cc(F)c(F)c(SCC(=O)C(F)(F)F)c1F
1496064	CHEMBL2289149	COc1ccccc1SCC(=O)C(F)(F)F
1496353	CHEMBL2289435	CC1=NN(C(=O)N1C(F)F)c2cc(Cl)c(OCc3ccc(Cl)cc3)cc2F
1499855	CHEMBL2296278	COc1ccc(Nc2nc(N)c(C=O)c(OC(C)C)n2)cc1
1500602	CHEMBL2297017	NC(=O)[C@H](Cc1ccc(cc1)C2=CC(=O)NS2(=O)=O)NC(=O)[C@H](Cc3ccccc3)NC(=O)Cc4ccc(O)cc4
1500606	CHEMBL2297021	OC(=O)[C@H](Cc1c[nH]cn1)NC(=O)CC2(O)C3C4CC5C6C4C2C6C(O)(CC(=O)N[C@@H](Cc7c[nH]cn7)C(=O)O)C35
1500753	CHEMBL2297167	CC(C)N(CC1=Nc2ccccc2C(=O)N1)Cc3cn4ccccc4n3
1501273	CHEMBL2297682	COc1ccc(\C=C\C(=O)c2cc(Cl)ccc2O)c(OC)c1OC
1501279	CHEMBL2297688	Cc1ccc(O)c(c1)C(=O)\C=C\c2ccc(O)cc2
1503366	CHEMBL2303915	CC(=O)O[C@@H]1[C@H](Oc2ccc(I)cc2)O[C@@H](COS(=O)(=O)c3ccc(Cl)cc3)[C@@H](O)[C@@H]1OCC=C
1503394	CHEMBL2303943	OC[C@H]1O[C@H](Oc2ccccc2c3ccc(cc3)C(=O)NC(Cc4ccccc4)C(=O)O)[C@@H](O)[C@H](O)[C@@H]1O
1505315	CHEMBL2305885	Fc1ccc(NC(=O)N2[C@@H]3CC[C@H]2C[C@H](C3)S(=O)(=O)c4ccccc4)cc1
1507211	CHEMBL2307781	COc1ccccc1S(=O)(=O)[C@H]2C[C@H]3CC[C@@H](C2)N3C(=O)Nc4ccc(cc4)C(F)(F)F
1510577	CHEMBL2311166	COC(=O)CCC(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)CCl
1511542	CHEMBL2312495	Cc1ccc[n+](c1)C(C=C(C#N)C#N)C(=O)N2c3ccccc3Sc4ccccc24
1512789	CHEMBL2313730	Fc1ccc2c(noc2c1)C3CCN(CC3)C(=O)CNC(=O)Nc4ccc(Br)cc4
1512796	CHEMBL2313737	COc1cccc(NC(=O)NCC(=O)N2CCC(CC2)c3noc4cc(F)ccc34)c1
1513081	CHEMBL2314019	CCOC(=O)Cn1cc(CNC(=O)c2cn(CC(=O)OCc3ccccc3)nn2)nn1
1513086	CHEMBL2314024	O=C(Nc1cccc(c1)c2cn(Cc3ccccc3)nn2)c4cn(Cc5ccccc5)nn4
1513090	CHEMBL2314028	CCOC(=O)Cn1cc(nn1)C(=O)Nc2cccc(c2)c3cn(CC(=O)OCC)nn3
1513094	CHEMBL2314032	CC(=O)OCCn1cc(nn1)C(=O)Nc2cccc(c2)c3cn(CCOC(=O)C)nn3
1513195	CHEMBL2314132	NC1=Nc2nc(cnc2C(=O)N1)C(=O)NCC(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](Cc4c[nH]c5ccccc45)C(=O)O
1513368	CHEMBL2314303	CCCOc1ccc(OC2=C(Cl)C=NN(C3c4ccccc4c5ccccc35)C2=O)cc1
1514546	CHEMBL2315469	C(Oc1ccccc1)c2nncn2c3ccccc3
1514860	CHEMBL2315780	CC(C)Sc1nnc(COc2ccccc2)n1Cc3ccccc3
1514869	CHEMBL2315789	Clc1cc(Cl)cc(c1)n2c(COc3ccccc3)nnc2SC4CCCC4
1514916	CHEMBL2315835	CC(C)C1=C(SC2=N[C@@](C)([C@@H](N12)c3ccc(Cl)cc3)c4ccc(Cl)cc4)C(=O)N5CCNC(=O)C5
1514995	CHEMBL2315914	Cc1c(cc(c2ccc(cc2)S(=O)(=O)C)n1c3ccc(F)cc3)\C(=N\OC(=O)c4ccc(F)cc4)\C(F)(F)F
1515640	CHEMBL2316552	COC(=O)Cn1c(SCCOc2cccc(CC=C)c2)nc3ccccc13
1515648	CHEMBL2316560	COCCn1c(SCCOc2ccc(C)cc2)nc3ccccc13
1515650	CHEMBL2316562	CCOC(=O)Cn1c(SCCOc2cccc(C)c2)nc3ccccc13
1515658	CHEMBL2316570	CCOC(=O)Cn1c(SCCOc2cccc(CC)c2)nc3ccccc13
1515725	CHEMBL2316636	Cc1ccc(SC(C2=C(O)C(=O)c3ccccc3C2=O)c4ccccc4)cc1
1515728	CHEMBL2316639	CSc1ccc(SCC2=C(O)C(=O)c3ccccc3C2=O)cc1
1515741	CHEMBL2316652	Cc1ccccc1SC(C2=C(O)C(=O)c3ccccc3C2=O)c4ccc(cc4)[N+](=O)[O-]
1515745	CHEMBL2316656	OC1=C(C(Sc2ccc(Cl)cc2)c3ccc(cc3)[N+](=O)[O-])C(=O)c4ccccc4C1=O
1516616	CHEMBL2322467	OCc1cc(NS(=O)(=O)c2ccc(cc2)c3ccc(Br)cc3)ccc1Cl
1517202	CHEMBL2323047	COc1ccc(CN2CCN(CC2)C(=O)CNC(=O)CC34CC5CC(CC(C5)C3)C4)cc1
