"doc_id","molregno","standard_relation","standard_value","standard_units","standard_flag","standard_type","pchembl_value","canonical_smiles","compound_chembl_id"
47180,459613,"=",2.2,"nM",1,"EC50",8.66,"C[C@](N)(COP(=O)(O)O)c1nc(c[nH]1)c2ccc(OCCc3ccc(cc3)c4ccccc4)cc2","CHEMBL474418"
47180,459614,"=",37.2,"nM",1,"EC50",7.43,"C[C@](N)(COP(=O)(O)O)c1nc(c[nH]1)c2ccc(OCc3ccc(cc3)c4ccccc4)cc2","CHEMBL514170"
47180,459674,"=",7.3,"nM",1,"EC50",8.14,"C[C@](N)(COP(=O)(O)O)c1nc(c[nH]1)c2ccc(OCCCCc3ccccc3)cc2","CHEMBL515917"
47180,459675,"=",10.2,"nM",1,"EC50",7.99,"C[C@](N)(COP(=O)(O)O)c1nc(c[nH]1)c2ccc(OCCCCCc3ccccc3)cc2","CHEMBL470511"
46636,374212,"=",7.9,"nM",1,"EC50",8.1,"CCCCCCCCCCCCC\C=C\[C@@H](O)[C@@H](N)COP(=O)(O)O","CHEMBL225155"
46636,519381,"=",2.4,"nM",1,"EC50",8.62,"CCCCCCCCOc1ccc(NC(=O)[C@@](C)(N)COP(=O)(O)O)cc1","CHEMBL475495"
46636,519382,"=",1.1,"nM",1,"EC50",8.96,"CCCCCCCCOc1ccc(NC(=O)[C@@](C)(N)COP(=O)(O)O)cc1F","CHEMBL515921"
46636,519433,"=",2.1,"nM",1,"EC50",8.68,"CCCCCCCCOc1ccc(NC(=O)[C@@](C)(N)COP(=O)(O)O)c(F)c1","CHEMBL474688"
46636,519434,"=",0.55,"nM",1,"EC50",9.26,"CCCCCCCCOc1ccc(cc1)c2c[nH]c(n2)[C@@](C)(N)COP(=O)(O)O","CHEMBL474689"
46636,519435,"=",0.45,"nM",1,"EC50",9.35,"CCCCCCCCOc1ccc(cc1F)c2c[nH]c(n2)[C@@](C)(N)COP(=O)(O)O","CHEMBL473269"
49458,591081,"=",34,"nM",1,"EC50",7.47,"Cc1nn(C(=O)\C=C\c2ccccc2)c3C[C@@H]4[C@H](c13)C4(C)C","CHEMBL589402"
49458,591082,">",10000,"nM",1,"EC50",,"Cc1nn(C\C=C\c2ccccc2)c3C[C@@H]4[C@H](c13)C4(C)C","CHEMBL589403"
49458,591153,">",10000,"nM",1,"EC50",,"Cc1nn(c2C[C@@H]3[C@H](c12)C3(C)C)S(=O)(=O)\C=C\c4ccccc4","CHEMBL603441"
49458,591154,"=",86,"nM",1,"EC50",7.07,"Cc1nn(C(=O)CCc2ccccc2)c3C[C@@H]4[C@H](c13)C4(C)C","CHEMBL596052"
49458,591155,">",10000,"nM",1,"EC50",,"CCCCCCC(=O)n1nc(C)c2[C@H]3[C@@H](Cc12)C3(C)C","CHEMBL596053"
49458,591156,"=",280,"nM",1,"EC50",6.55,"Cc1nn(C(=O)\C=C\c2ccc(cc2)c3ccccc3)c4C[C@@H]5[C@H](c14)C5(C)C","CHEMBL603442"
49458,591157,">",10000,"nM",1,"EC50",,"Cc1nn(C(=O)\C=C\C2CCCCC2)c3C[C@@H]4[C@H](c13)C4(C)C","CHEMBL607829"
49458,590243,"=",25,"nM",1,"EC50",7.6,"COc1ccc(\C=C\C(=O)n2nc(C)c3[C@H]4[C@@H](Cc23)C4(C)C)cc1OC","CHEMBL600762"
49458,590244,"=",16,"nM",1,"EC50",7.8,"Cc1nn(C(=O)\C=C\c2ccccc2Cl)c3C[C@@H]4[C@H](c13)C4(C)C","CHEMBL591102"
49458,590245,"=",26,"nM",1,"EC50",7.58,"Cc1nn(C(=O)\C=C\c2cccc(c2)C(F)(F)F)c3C[C@@H]4[C@H](c13)C4(C)C","CHEMBL590134"
49458,590246,"=",11,"nM",1,"EC50",7.96,"Cc1nn(C(=O)\C=C\c2cccc(c2)S(=O)(=O)N)c3C[C@@H]4[C@H](c13)C4(C)C","CHEMBL590135"
49458,590247,"=",119,"nM",1,"EC50",6.92,"Cc1nn(C(=O)\C=C\c2ccc(cc2)S(=O)(=O)N)c3C[C@@H]4[C@H](c13)C4(C)C","CHEMBL601701"
49458,590327,"=",7,"nM",1,"EC50",8.15,"Cc1nn(C(=O)\C=C\c2ccncc2)c3C[C@@H]4[C@H](c13)C4(C)C","CHEMBL590383"
49458,590328,"=",17,"nM",1,"EC50",7.77,"Cc1nn(C(=O)\C=C\c2cccnc2)c3C[C@@H]4[C@H](c13)C4(C)C","CHEMBL590384"
49458,590329,"=",2,"nM",1,"EC50",8.7,"Cc1nn(C(=O)\C=C\c2cccc3[nH]ccc23)c4C[C@@H]5[C@H](c14)C5(C)C","CHEMBL601062"
50499,613485,"=",1780,"nM",1,"EC50",5.75,"Oc1ccc(NC(=O)c2cc(NC3CCCCC3)ncn2)cc1","CHEMBL1081079"
50499,613486,">",20000,"nM",1,"EC50",,"Cc1cc(O)ccc1NC(=O)c2cc(NC3CC3)ncn2","CHEMBL1081080"
50499,613487,">",20000,"nM",1,"EC50",,"Cc1cc(O)ccc1NC(=O)c2cc(NC(C)(C)C)ncn2","CHEMBL1081081"
50499,613547,"=",16700,"nM",1,"EC50",4.78,"Oc1ccc(NC(=O)c2cc(NC3CCCC3)ncn2)cc1","CHEMBL1080748"
50499,613548,">",20000,"nM",1,"EC50",,"CN(c1ccccc1)c2cc(ncn2)C(=O)Nc3ccc(O)cc3","CHEMBL1081101"
50499,613549,"=",2100,"nM",1,"EC50",5.68,"Cc1ccccc1Nc2cc(ncn2)C(=O)Nc3ccc(O)cc3","CHEMBL1081268"
50499,613550,"=",973,"nM",1,"EC50",6.01,"Cc1cc(O)ccc1NC(=O)c2cc(NC3CCCCCC3)ncn2","CHEMBL1081269"
50499,613551,"=",700,"nM",1,"EC50",6.16,"CN(C1CCCCC1)c2cc(ncn2)C(=O)Nc3ccc(O)cc3","CHEMBL1081270"
50499,613552,"=",655,"nM",1,"EC50",6.18,"CN(C1CCCCC1)c2cc(ncn2)C(=O)Nc3ccc(O)cc3C","CHEMBL1081271"
50499,613617,"=",405,"nM",1,"EC50",6.39,"CCN(C1CCCCC1)c2cc(ncn2)C(=O)Nc3ccc(O)cc3C","CHEMBL1076708"
50499,613618,"=",25,"nM",1,"EC50",7.6,"Cc1cc(O)ccc1NC(=O)c2cc(ncn2)N(CC3CC3)C4CCCCC4","CHEMBL1081645"
50499,613619,"=",375,"nM",1,"EC50",6.43,"CCCN(CCC)c1cc(ncn1)C(=O)Nc2ccc(O)cc2","CHEMBL1081646"
50499,613620,"=",1160,"nM",1,"EC50",5.94,"Cc1cc(O)ccc1NC(=O)c2cc(NC3CCCCC3)ncn2","CHEMBL1081654"
50499,613621,"=",440,"nM",1,"EC50",6.36,"Oc1ccc(NC(=O)c2cc(NC3CCCCC3)ncn2)c(F)c1","CHEMBL1081655"
50499,613681,"=",390,"nM",1,"EC50",6.41,"Oc1ccc(NC(=O)c2cc(NC3CCCCC3)ncn2)c(Cl)c1","CHEMBL1076723"
50499,613682,"=",382,"nM",1,"EC50",6.42,"Oc1ccc(NC(=O)c2cc(NC3CCCCC3)ncn2)c(c1)C(F)(F)F","CHEMBL1087651"
50499,613683,">",20000,"nM",1,"EC50",,"OCc1ccc(NC(=O)c2cc(NC3CCCCC3)ncn2)cc1","CHEMBL1087652"
50499,613684,">",20000,"nM",1,"EC50",,"OCCc1ccc(NC(=O)c2cc(NC3CCCCC3)ncn2)cc1","CHEMBL1087770"
50499,613685,">",20000,"nM",1,"EC50",,"Fc1ccc(NC(=O)c2cc(NC3CCCCC3)ncn2)c(F)c1","CHEMBL1087771"
50499,613747,">",20000,"nM",1,"EC50",,"COc1ccc(NC(=O)c2cc(NC3CCCCC3)ncn2)cc1","CHEMBL1076734"
50499,613748,"=",960,"nM",1,"EC50",6.02,"CS(=O)(=O)Nc1ccc(NC(=O)c2cc(NC3CCCCC3)ncn2)cc1","CHEMBL1087139"
50499,613749,">",20000,"nM",1,"EC50",,"CC(=O)Nc1ccc(NC(=O)c2cc(NC3CCCCC3)ncn2)cc1","CHEMBL1087140"
50499,613750,"=",1990,"nM",1,"EC50",5.7,"NS(=O)(=O)c1ccc(NC(=O)c2cc(NC3CCCCC3)ncn2)cc1","CHEMBL1087141"
50499,613751,"=",440,"nM",1,"EC50",6.36,"Cc1cc(ccc1NC(=O)c2cc(NC3CCCCC3)ncn2)S(=O)(=O)N","CHEMBL1087142"
50499,613823,"=",65,"nM",1,"EC50",7.19,"CN(C1CCCCC1)c2cc(ncn2)C(=O)Nc3ccc(cc3C)S(=O)(=O)N","CHEMBL1088176"
50499,613824,"=",1.6,"nM",1,"EC50",8.8,"Cc1cc(ccc1NC(=O)c2cc(ncn2)N(CC3CC3)C4CCCCC4)S(=O)(=O)N","CHEMBL1088177"
50499,613825,"=",2.9,"nM",1,"EC50",8.54,"CCCN(C1CCCCC1)c2cc(ncn2)C(=O)Nc3ccc(cc3C)S(=O)(=O)N","CHEMBL1088178"
50499,613826,"=",36,"nM",1,"EC50",7.44,"CCCN(CCC)c1cc(ncn1)C(=O)Nc2ccc(cc2C)S(=O)(=O)N","CHEMBL1076743"
50499,613827,"=",193,"nM",1,"EC50",6.71,"CS(=O)(=O)c1ccc(NC(=O)c2cc(ncn2)N(CC3CC3)C4CCCCC4)cc1","CHEMBL1087664"
50499,613889,"=",73,"nM",1,"EC50",7.14,"NC(=O)c1ccc(NC(=O)c2cc(ncn2)N(CC3CC3)C4CCCCC4)cc1","CHEMBL1087785"
50499,613890,"=",6,"nM",1,"EC50",8.22,"CNS(=O)(=O)c1ccc(NC(=O)c2cc(ncn2)N(CC3CC3)C4CCCCC4)c(C)c1","CHEMBL1087909"
50499,613891,"=",39,"nM",1,"EC50",7.41,"NCc1ccc(NC(=O)c2cc(ncn2)N(CC3CC3)C4CCCCC4)cc1","CHEMBL1087910"
50499,613892,"=",104,"nM",1,"EC50",6.98,"CN(C)Cc1ccc(NC(=O)c2cc(ncn2)N(CC3CC3)C4CCCCC4)cc1","CHEMBL1087911"
50499,613893,"=",2710,"nM",1,"EC50",5.57,"O=C(Nc1ccc2[nH]ncc2c1)c3cc(NC4CCCCC4)ncn3","CHEMBL1087282"
50499,612793,"=",418,"nM",1,"EC50",6.38,"CN(C1CCCCC1)c2cc(ncn2)C(=O)Nc3ccc4[nH]ncc4c3","CHEMBL1080684"
50499,612794,"=",12100,"nM",1,"EC50",4.92,"O=C(Nc1ccc2[nH]ccc2c1)c3cc(NC4CCCCC4)ncn3","CHEMBL1080685"
50499,612795,"=",7300,"nM",1,"EC50",5.14,"CN(C1CCCCC1)c2cc(ncn2)C(=O)Nc3ccc4[nH]nnc4c3","CHEMBL1080863"
50499,612796,"=",9,"nM",1,"EC50",8.05,"O=C(Nc1ccc2[nH]ncc2c1)c3cc(ncn3)N(CC4CC4)C5CCCCC5","CHEMBL1080864"
50499,612797,"=",13,"nM",1,"EC50",7.89,"CCCN(CC1CC1)c2cc(ncn2)C(=O)Nc3ccc4[nH]ncc4c3","CHEMBL1080865"
50499,612865,"=",7,"nM",1,"EC50",8.15,"CCCN(CCC)c1cc(ncn1)C(=O)Nc2ccc3[nH]ncc3c2","CHEMBL1080880"
50499,612866,"=",211,"nM",1,"EC50",6.68,"CN(C1CCCCC1)c2cc(ncn2)C(=O)Nc3cc4cn[nH]c4cc3C","CHEMBL1080881"
50499,612867,"=",6,"nM",1,"EC50",8.22,"Cc1cc2[nH]ncc2cc1NC(=O)c3cc(ncn3)N(CC4CC4)C5CCCCC5","CHEMBL1080382"
50499,612868,"=",12,"nM",1,"EC50",7.92,"CCCN(CC1CC1)c2cc(ncn2)C(=O)Nc3cc4cn[nH]c4cc3C","CHEMBL1080383"
50499,612869,"=",12,"nM",1,"EC50",7.92,"Cc1cc(ccc1NC(=O)c2cc(ncn2)N(CC3CC3)C4CCCCC4)S(=O)(=O)NCC(=O)O","CHEMBL1080384"
50499,615660,"=",208,"nM",1,"EC50",6.68,"CCCN(CC1CC1)c2cc(ncn2)C(=O)Nc3ccc(cc3C)S(=O)(=O)NCC(=O)O","CHEMBL1082868"
50499,615661,"=",3,"nM",1,"EC50",8.52,"Cc1cc(ccc1NC(=O)c2cc(ncn2)N(CC3CC3)C4CCCCC4)S(=O)(=O)NCCC(=O)O","CHEMBL1082869"
50499,615662,"=",33,"nM",1,"EC50",7.48,"CCCN(CC1CC1)c2cc(ncn2)C(=O)Nc3ccc(cc3C)S(=O)(=O)NCCC(=O)O","CHEMBL1086157"
50499,615663,"=",20,"nM",1,"EC50",7.7,"Cc1cc(ccc1NC(=O)c2cc(ncn2)N(CC3CC3)C4CCCCC4)S(=O)(=O)NCCCC(=O)O","CHEMBL1086158"
50499,615734,"=",238,"nM",1,"EC50",6.62,"CCCN(CC1CC1)c2cc(ncn2)C(=O)Nc3ccc(cc3C)S(=O)(=O)NCCCC(=O)O","CHEMBL1090065"
50499,615735,"=",35,"nM",1,"EC50",7.46,"OC(=O)CNCc1ccc(NC(=O)c2cc(ncn2)N(CC3CC3)C4CCCCC4)cc1","CHEMBL1090066"
50499,615736,"=",94,"nM",1,"EC50",7.03,"CN(CC(=O)O)Cc1ccc(NC(=O)c2cc(ncn2)N(CC3CC3)C4CCCCC4)cc1","CHEMBL1090422"
50499,615737,"=",19,"nM",1,"EC50",7.72,"OC(=O)CCNCc1ccc(NC(=O)c2cc(ncn2)N(CC3CC3)C4CCCCC4)cc1","CHEMBL1090423"
50499,615807,"=",3,"nM",1,"EC50",8.52,"Cc1cc(CN2CC(C2)C(=O)O)ccc1NC(=O)c3cc(ncn3)N(CC4CC4)C5CCCCC5","CHEMBL1083828"
50499,612797,"=",12,"nM",1,"EC50",7.92,"CCCN(CC1CC1)c2cc(ncn2)C(=O)Nc3ccc4[nH]ncc4c3","CHEMBL1080865"
50499,615807,"=",3,"nM",1,"EC50",8.52,"Cc1cc(CN2CC(C2)C(=O)O)ccc1NC(=O)c3cc(ncn3)N(CC4CC4)C5CCCCC5","CHEMBL1083828"
50510,318534,"=",0.14,"nM",1,"EC50",9.85,"CCCCCCCCc1ccc(CC[C@@](N)(CO)COP(=O)(O)O)cc1","CHEMBL190006"
50510,616159,"=",0.85,"nM",1,"EC50",9.07,"CCCCCCCOc1ccc(CC[C@](C)(N)COP(=O)(O)O)cc1","CHEMBL1084929"
50510,616160,"=",110,"nM",1,"EC50",6.96,"CCCCCCCOc1ccc(CC[C@](C)(N)CCS(=O)(=O)O)cc1","CHEMBL1084930"
50510,616228,"=",20,"nM",1,"EC50",7.7,"CCCCCCCOc1ccc(CC[C@](C)(N)CCP(=O)(O)O)cc1","CHEMBL1086170"
50510,616229,"=",240,"nM",1,"EC50",6.62,"CCCCCCCOc1ccc(CC[C@](C)(N)CCC(=O)O)cc1","CHEMBL1077288"
50510,616230,"=",44,"nM",1,"EC50",7.36,"CCCCCCCOc1ccc(CC[C@](C)(N)C(=O)O)cc1","CHEMBL1086171"
50510,616231,"=",19,"nM",1,"EC50",7.72,"CCCCCCCOc1ccc(CC[C@](C)(N)CC(=O)O)cc1","CHEMBL1086172"
50510,616232,"=",960,"nM",1,"EC50",6.02,"CCCCCCCOc1ccc(CC[C@](C)(N)CCc2nnn[nH]2)cc1","CHEMBL1085191"
50510,616291,"=",460,"nM",1,"EC50",6.34,"CCCCCCCOc1ccc(CC[C@](C)(N)CCN2CC(=O)NS2(=O)=O)cc1","CHEMBL1083841"
50628,318474,"=",0.012,"nM",1,"EC50",10.92,"CCCCCCCCc1ccc(CC[C@](N)(CO)COP(=O)(O)O)cc1","CHEMBL366208"
50628,318534,"=",23.25,"nM",1,"EC50",7.63,"CCCCCCCCc1ccc(CC[C@@](N)(CO)COP(=O)(O)O)cc1","CHEMBL190006"
50628,619778,"=",0.077,"nM",1,"EC50",10.11,"CCCCCCCCc1ccc2C[C@@H](CCc2c1)C(N)(CO)COP(=O)(O)O","CHEMBL1091103"
50628,619778,"=",0.344,"nM",1,"EC50",9.46,"CCCCCCCCc1ccc2C[C@@H](CCc2c1)C(N)(CO)COP(=O)(O)O","CHEMBL1091103"
50628,619838,"=",0.018,"nM",1,"EC50",10.74,"CCCCCCCCc1ccc2C[C@H](CCc2c1)[C@@](C)(N)COP(=O)(O)O","CHEMBL1093686"
50628,619839,"=",0.088,"nM",1,"EC50",10.06,"CCCCCCCCc1ccc2C[C@@H](CCc2c1)[C@@](C)(N)COP(=O)(O)O","CHEMBL1089004"
50628,619840,"=",19.72,"nM",1,"EC50",7.71,"CCCCCCCCc1ccc2C[C@@H](CCc2c1)[C@](C)(N)COP(=O)(O)O","CHEMBL1089005"
50628,619615,"=",13.65,"nM",1,"EC50",7.87,"CCCCCCCCc1ccc2C[C@H](CCc2c1)[C@](C)(N)COP(=O)(O)O","CHEMBL1090758"
50628,374212,"=",0.027,"nM",1,"EC50",10.57,"CCCCCCCCCCCCC\C=C\[C@@H](O)[C@@H](N)COP(=O)(O)O","CHEMBL225155"
50628,318474,"=",2.02,"nM",1,"EC50",8.7,"CCCCCCCCc1ccc(CC[C@](N)(CO)COP(=O)(O)O)cc1","CHEMBL366208"
50628,318534,">",5000,"nM",1,"EC50",,"CCCCCCCCc1ccc(CC[C@@](N)(CO)COP(=O)(O)O)cc1","CHEMBL190006"
50628,619778,"=",1.95,"nM",1,"EC50",8.71,"CCCCCCCCc1ccc2C[C@@H](CCc2c1)C(N)(CO)COP(=O)(O)O","CHEMBL1091103"
50628,619778,"=",133,"nM",1,"EC50",6.88,"CCCCCCCCc1ccc2C[C@@H](CCc2c1)C(N)(CO)COP(=O)(O)O","CHEMBL1091103"
50628,619838,"=",1.79,"nM",1,"EC50",8.75,"CCCCCCCCc1ccc2C[C@H](CCc2c1)[C@@](C)(N)COP(=O)(O)O","CHEMBL1093686"
50628,619839,"=",5.62,"nM",1,"EC50",8.25,"CCCCCCCCc1ccc2C[C@@H](CCc2c1)[C@@](C)(N)COP(=O)(O)O","CHEMBL1089004"
50628,619615,">",5000,"nM",1,"EC50",,"CCCCCCCCc1ccc2C[C@H](CCc2c1)[C@](C)(N)COP(=O)(O)O","CHEMBL1090758"
50800,622912,"=",1.1,"nM",1,"EC50",8.96,"CCCCCc1ccc(CCC(N)(CO)COP(=O)(O)O)c(F)c1","CHEMBL1095889"
50800,622913,"=",0.64,"nM",1,"EC50",9.19,"CCCCCc1ccc(cc1)c2ccc(CCC(N)(CO)COP(=O)(O)O)c(Cl)c2","CHEMBL1096210"
50800,622914,"=",0.81,"nM",1,"EC50",9.09,"CCCCOc1ccc(cc1)c2ccc(CCC(N)(CO)COP(=O)(O)O)cc2","CHEMBL1096211"
50800,622986,"=",0.53,"nM",1,"EC50",9.28,"F.CCCCOc1ccc(c(F)c1)c2ccc(CCC(N)(CO)COP(=O)(O)O)cc2","CHEMBL1089557"
50800,622987,"=",1.2,"nM",1,"EC50",8.92,"CCCCOc1cc(F)c(cc1F)c2ccc(CCC(N)(CO)COP(=O)(O)O)cc2","CHEMBL1089558"
50800,622988,"=",1.3,"nM",1,"EC50",8.89,"CCCCOc1ccc(cc1F)c2ccc(CCC(N)(CO)COP(=O)(O)O)cc2","CHEMBL1091630"
50800,622989,"=",3.1,"nM",1,"EC50",8.51,"CCCCOc1ccc(cc1Cl)c2ccc(CCC(N)(CO)COP(=O)(O)O)cc2","CHEMBL1089564"
50800,623077,"=",21,"nM",1,"EC50",7.68,"NC(CO)(CCc1ccc(cc1)c2ccc(Oc3ccccc3)cc2)COP(=O)(O)O","CHEMBL1093573"
50800,623078,"=",4.7,"nM",1,"EC50",8.33,"NC(CO)(CCc1ccc(cc1Cl)c2ccc(Oc3ccccc3)cc2)COP(=O)(O)O","CHEMBL1093574"
50800,623079,"=",1.6,"nM",1,"EC50",8.8,"NC(CO)(CCc1ccc(cc1Cl)c2ccc(OCc3ccccc3)cc2)COP(=O)(O)O","CHEMBL1090223"
50800,623080,"=",1.1,"nM",1,"EC50",8.96,"NC(CO)(CCc1ccc(cc1)c2ccc(OCc3ccccc3)cc2F)COP(=O)(O)O","CHEMBL1092272"
50800,623145,"=",1.8,"nM",1,"EC50",8.74,"Cc1ccc(Oc2ccc(cc2)c3ccc(CCC(N)(CO)COP(=O)(O)O)cc3)cc1","CHEMBL1092284"
50800,623146,"=",2.1,"nM",1,"EC50",8.68,"NC(CO)(CCc1ccc(cc1Cl)c2ccc(SCc3ccccc3)cc2)COP(=C)(O)O","CHEMBL1092285"
50800,623147,"=",3.6,"nM",1,"EC50",8.44,"NC(CO)(CCc1ccc(cc1)c2ccc(Sc3ccccc3)cc2F)COP(=O)(O)O","CHEMBL1092286"
50800,622049,"=",3,"nM",1,"EC50",8.52,"Cc1ccc(Sc2ccc(c(F)c2)c3ccc(CCC(N)(CO)COP(=O)(O)O)cc3)cc1","CHEMBL1089475"
50800,622050,"=",2,"nM",1,"EC50",8.7,"Cc1cccc(Sc2ccc(c(F)c2)c3ccc(CCC(N)(CO)COP(=O)(O)O)cc3)c1","CHEMBL1089809"
50800,622051,"=",4.2,"nM",1,"EC50",8.38,"Cc1ccc(Sc2ccc(c(F)c2)c3ccc(CCC(N)(CO)COP(=O)(O)O)c(Cl)c3)cc1","CHEMBL1089810"
50800,622052,"=",0.84,"nM",1,"EC50",9.08,"NC(CO)(CCc1ccc(cc1)c2ccc(SCc3ccccc3)cc2F)COP(=O)(O)O","CHEMBL1090819"
50800,622121,"=",0.62,"nM",1,"EC50",9.21,"CCCCOc1ccc(cc1)c2ccc(CCC(N)(CO)COP(=O)(O)O)c(Cl)c2","CHEMBL1092577"
50800,186330,"=",0.35,"nM",1,"EC50",9.46,"CCCCCCCCc1ccc(CCC(N)(CO)COP(=O)(O)O)cc1","CHEMBL114606"
50767,374212,"=",5.6,"nM",1,"EC50",8.25,"CCCCCCCCCCCCC\C=C\[C@@H](O)[C@@H](N)COP(=O)(O)O","CHEMBL225155"
50767,622600,"=",18.3,"nM",1,"EC50",7.74,"C[C@](N)(COP(=O)(O)O)C(=O)Nc1ccc(cc1)C(=O)CCc2ccc(cc2)c3ccccc3","CHEMBL1090796"
50767,459555,"=",0.52,"nM",1,"EC50",9.28,"C[C@](N)(COP(=O)(O)O)C(=O)Nc1ccc(OCCc2ccc(cc2)c3ccccc3)cc1","CHEMBL475405"
50767,622806,"=",1.44,"nM",1,"EC50",8.84,"C[C@](N)(COP(=O)(O)O)C(=O)Nc1ccc(OCCc2ccc(cc2)c3ccccc3)c(c1)C(F)(F)F","CHEMBL1093429"
50767,622808,"=",22.4,"nM",1,"EC50",7.65,"C[C@](N)(COP(=O)(O)O)c1nc(c[nH]1)c2ccc(OCCc3ccc(cc3)c4ccccc4)c(c2)C(F)(F)F","CHEMBL1090829"
50767,622870,"=",1.62,"nM",1,"EC50",8.79,"C[C@](N)(COP(=O)(O)O)c1nc(c[nH]1)c2ccc(OCc3ccc(cc3)c4ccccc4)c(c2)C(F)(F)F","CHEMBL1093823"
50767,459614,"=",2.2,"nM",1,"EC50",8.66,"C[C@](N)(COP(=O)(O)O)c1nc(c[nH]1)c2ccc(OCc3ccc(cc3)c4ccccc4)cc2","CHEMBL514170"
51007,628156,"=",9.7,"nM",1,"EC50",8.01,"CCC\N=C\1/S\C(=C/c2ccc(OC[C@H](O)CO)c(Cl)c2)\C(=O)N1c3ccccc3C","CHEMBL1096146"
51007,628155,"=",9.1,"nM",1,"EC50",8.04,"CCC\N=C\1/S\C(=C/c2ccc(OC[C@@H](O)CO)c(Cl)c2)\C(=O)N1c3ccccc3C","CHEMBL1095833"
51007,628096,"=",12,"nM",1,"EC50",7.92,"CCC\N=C\1/S\C(=C/c2ccc(OCC(O)CO)c(Cl)c2)\C(=O)N1c3ccccc3C","CHEMBL1097184"
51007,628095,"=",11,"nM",1,"EC50",7.96,"CCC\N=C\1/S\C(=C/c2ccc(OCCO)c(Cl)c2)\C(=O)N1c3ccccc3C","CHEMBL1096873"
51007,628094,"=",19,"nM",1,"EC50",7.72,"CCC\N=C\1/S\C(=C/c2ccc(O)c(Cl)c2)\C(=O)N1c3ccccc3C","CHEMBL1096872"
51007,628093,"=",343,"nM",1,"EC50",6.46,"CC(C)\N=C\1/S\C(=C/c2ccc(OCCCN(C)C)cc2)\C(=O)N1c3ccccc3","CHEMBL1097803"
51007,628092,"=",1414,"nM",1,"EC50",5.85,"CC(C)\N=C\1/S\C(=C/c2cccc(OCCO)c2)\C(=O)N1c3ccccc3","CHEMBL1097802"
51007,628046,"=",8631,"nM",1,"EC50",5.06,"CC(C)\N=C\1/S\C(=C/c2ccc(OC(CO)CO)cc2)\C(=O)N1c3ccccc3","CHEMBL1097183"
51007,628045,"=",143,"nM",1,"EC50",6.84,"CC(C)\N=C\1/S\C(=C/c2ccc(OCC(O)CO)cc2)\C(=O)N1c3ccccc3","CHEMBL1097182"
51007,628044,"=",58,"nM",1,"EC50",7.24,"CC(C)\N=C\1/S\C(=C/c2ccc(OCCCO)cc2)\C(=O)N1c3ccccc3","CHEMBL1096676"
51007,628043,"=",95,"nM",1,"EC50",7.02,"CC(C)\N=C\1/S\C(=C/c2ccc(OCCO)cc2)\C(=O)N1c3ccccc3","CHEMBL1097801"
51007,628042,"=",98,"nM",1,"EC50",7.01,"CC(C)\N=C\1/S\C(=C/c2ccc(CCCO)cc2)\C(=O)N1c3ccccc3","CHEMBL1097800"
51007,627993,"=",102,"nM",1,"EC50",6.99,"CC(C)\N=C\1/S\C(=C/c2ccc(CCO)cc2)\C(=O)N1c3ccccc3","CHEMBL1097843"
51007,627992,"=",408,"nM",1,"EC50",6.39,"CC(C)\N=C\1/S\C(=C/c2ccc(CO)cc2)\C(=O)N1c3ccccc3","CHEMBL1097529"
51007,627991,">",10000,"nM",1,"EC50",,"COc1ccccc1\C=C\2/S\C(=N/C(C)C)\N(C2=O)c3ccccc3","CHEMBL1097528"
51007,627990,">",10000,"nM",1,"EC50",,"CC(C)\N=C\1/S\C(=C/c2ccccc2Cl)\C(=O)N1c3ccccc3","CHEMBL1097527"
51007,627989,"=",6452,"nM",1,"EC50",5.19,"CC(C)\N=C\1/S\C(=C/c2ccccc2C)\C(=O)N1c3ccccc3","CHEMBL1097526"
51007,627945,">",10000,"nM",1,"EC50",,"CC(C)\N=C\1/S\C(=C/c2ccc(O)c(O)c2)\C(=O)N1c3ccccc3","CHEMBL1096340"
51007,627944,"=",444,"nM",1,"EC50",6.35,"COc1ccc(\C=C\2/S\C(=N/C(C)C)\N(C2=O)c3ccccc3)cc1O","CHEMBL1098772"
51007,627943,"=",752,"nM",1,"EC50",6.12,"CC(C)\N=C\1/S\C(=C/c2cccc(O)c2)\C(=O)N1c3ccccc3","CHEMBL1098771"
51007,627942,"=",185,"nM",1,"EC50",6.73,"COc1cccc(\C=C\2/S\C(=N/C(C)C)\N(C2=O)c3ccccc3)c1","CHEMBL1098770"
51007,627941,"=",1038,"nM",1,"EC50",5.98,"CC(C)\N=C\1/S\C(=C/c2ccc(Br)cc2)\C(=O)N1c3ccccc3","CHEMBL1098484"
51007,627897,"=",148,"nM",1,"EC50",6.83,"CC(C)\N=C\1/S\C(=C/c2ccc(cc2)N(C)C)\C(=O)N1c3ccccc3","CHEMBL1098203"
51007,627896,"=",224,"nM",1,"EC50",6.65,"COc1ccc(\C=C\2/S\C(=N/C(C)C)\N(C2=O)c3ccccc3)cc1OC","CHEMBL1098202"
51007,627895,"=",201,"nM",1,"EC50",6.7,"COc1ccc(\C=C\2/S\C(=N/C(C)C)\N(C2=O)c3ccccc3)cc1","CHEMBL1098201"
51007,627894,"=",200,"nM",1,"EC50",6.7,"COc1cc(\C=C\2/S\C(=N/C(C)C)\N(C2=O)c3ccccc3)ccc1O","CHEMBL1098200"
